#id: 395
#name: H.sapiens - Cell line, RKO (Geiger,MCP,2012)
#score: 17.55
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, RKO, from<a href="http://www.mcponline.org/cgi/doi/10.1074/mcp.M111.014050" target="_blank">Geiger,MCP,2012</a><br/><b>Interaction consistency score</b>: 17.55&nbsp<b>Coverage</b>: 45
#organ: CELL_LINE
#integrated: false
#coverage: 45
#publication_year: 2012
#filename: 9606-iBAQ_RKO_Geiger_2012_uniprot.txt
#
#internal_id	string_external_id	abundance
1848903	9606.ENSP00000306999	0
1851811	9606.ENSP00000335106	169
1860688	9606.ENSP00000407818	50.3
1853051	9606.ENSP00000346437	184
1863607	9606.ENSP00000461388	96.0
1854401	9606.ENSP00000355536	40.5
1859255	9606.ENSP00000387262	278
1843727	9606.ENSP00000244576	0
1858088	9606.ENSP00000376957	0
1859730	9606.ENSP00000393571	53.9
1845214	9606.ENSP00000262776	0
1854128	9606.ENSP00000354487	172
1844512	9606.ENSP00000257548	46.9
1845638	9606.ENSP00000264895	80.1
1863089	9606.ENSP00000457016	178
1852518	9606.ENSP00000341885	247
1843282	9606.ENSP00000231198	186
1843350	9606.ENSP00000233535	0
1845766	9606.ENSP00000265529	0
1856469	9606.ENSP00000365443	0
1849473	9606.ENSP00000311876	243
1861872	9606.ENSP00000431376	111
1848483	9606.ENSP00000303057	0
1861640	9606.ENSP00000424838	0
1843581	9606.ENSP00000240874	88.0
1851123	9606.ENSP00000329212	98.2
1849874	9606.ENSP00000316482	0
1859060	9606.ENSP00000385720	154
1842898	9606.ENSP00000222256	0
1852023	9606.ENSP00000337641	174
1848955	9606.ENSP00000307423	111
1851354	9606.ENSP00000331514	0
1854214	9606.ENSP00000354774	111
1853007	9606.ENSP00000346045	123
1842608	9606.ENSP00000216500	215
1858123	9606.ENSP00000377374	189
1855674	9606.ENSP00000361483	71.8
1848351	9606.ENSP00000301920	0
1858741	9606.ENSP00000382511	0
1846600	9606.ENSP00000278903	55.3
1854397	9606.ENSP00000355518	232
1845807	9606.ENSP00000265801	0
1850504	9606.ENSP00000323036	0
1857007	9606.ENSP00000368605	195
1854822	9606.ENSP00000357555	306
1844085	9606.ENSP00000251810	196
1844676	9606.ENSP00000259239	205
1857061	9606.ENSP00000368924	0
1855226	9606.ENSP00000359368	146
1855673	9606.ENSP00000361475	67.2
1843986	9606.ENSP00000250024	0
1853137	9606.ENSP00000347170	0
1850867	9606.ENSP00000326804	197
1853222	9606.ENSP00000347836	205
1843731	9606.ENSP00000244661	16.0
1855958	9606.ENSP00000362751	182
1856017	9606.ENSP00000363041	216
1859250	9606.ENSP00000387219	193
1844909	9606.ENSP00000261434	52.8
1849513	9606.ENSP00000312277	42.4
1846199	9606.ENSP00000271526	61.9
1857035	9606.ENSP00000368767	193
1855394	9606.ENSP00000360104	0
1847771	9606.ENSP00000296666	210
1845620	9606.ENSP00000264779	0
1848820	9606.ENSP00000306223	117
1857333	9606.ENSP00000370503	87.2
1851283	9606.ENSP00000330753	81.0
1853770	9606.ENSP00000351811	207
1846450	9606.ENSP00000275605	215
1842626	9606.ENSP00000216840	175
1851541	9606.ENSP00000333012	0
1845605	9606.ENSP00000264714	217
1855708	9606.ENSP00000361640	200
1851944	9606.ENSP00000336923	95.1
1860763	9606.ENSP00000409126	51.3
1848850	9606.ENSP00000306496	44.8
1862253	9606.ENSP00000443459	0
1855873	9606.ENSP00000362387	0
1845278	9606.ENSP00000263083	160
1854238	9606.ENSP00000354869	80.9
1858246	9606.ENSP00000378360	201
1856857	9606.ENSP00000367623	209
1853021	9606.ENSP00000346148	198
1856074	9606.ENSP00000363377	0
1853582	9606.ENSP00000350359	109
1842199	9606.ENSP00000029410	85.9
1851103	9606.ENSP00000329033	0
1855723	9606.ENSP00000361707	0
1845767	9606.ENSP00000265537	191
1856125	9606.ENSP00000363603	104
1854828	9606.ENSP00000357583	0
1855835	9606.ENSP00000362208	172
1850062	9606.ENSP00000318629	114
1845373	9606.ENSP00000263593	89.7
1863055	9606.ENSP00000456548	0
1846628	9606.ENSP00000279281	149
