#id: 29
#name: H.sapiens - Whole organism (Integrated)
#score: 15.5
#weight: 
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM datasets<br/><b>Interaction consistency score</b>: 15.5&nbsp<b>Coverage</b>: 87
#organ: WHOLE_ORGANISM
#integrated : true
#coverage: 87
#publication_year: 2017
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
1855200	9606.ENSP00000359240	1.19
1855297	9606.ENSP00000359596	0.556
1855144	9606.ENSP00000358965	0.002
1848483	9606.ENSP00000303057	8.25
1842889	9606.ENSP00000222157	0.203
1848008	9606.ENSP00000298942	20.0
1855983	9606.ENSP00000362869	0.131
1850478	9606.ENSP00000322754	0.017
1859503	9606.ENSP00000390621	0.042
1849362	9606.ENSP00000310891	0.368
1853137	9606.ENSP00000347170	0.206
1862928	9606.ENSP00000454926	0
1854128	9606.ENSP00000354487	1.25
1858345	9606.ENSP00000379228	0.056
1856991	9606.ENSP00000368496	2.77
1845638	9606.ENSP00000264895	0.104
1863089	9606.ENSP00000457016	1.19
1853337	9606.ENSP00000348731	0.243
1844875	9606.ENSP00000261254	0.115
1857328	9606.ENSP00000370443	0.047
1843350	9606.ENSP00000233535	0.18
1845766	9606.ENSP00000265529	0.041
1861684	9606.ENSP00000426528	0.221
1852330	9606.ENSP00000340474	0.006
1847788	9606.ENSP00000296785	0.097
1848720	9606.ENSP00000305302	0.705
1848067	9606.ENSP00000299454	0
1860688	9606.ENSP00000407818	0.254
1858445	9606.ENSP00000380193	0.774
1854434	9606.ENSP00000355672	9.79
1850348	9606.ENSP00000321424	0.058
1844022	9606.ENSP00000250825	0.779
1849874	9606.ENSP00000316482	1.51
1860549	9606.ENSP00000405700	0.067
1842802	9606.ENSP00000220809	1.85
1860707	9606.ENSP00000408206	0.002
1852023	9606.ENSP00000337641	16.5
1846146	9606.ENSP00000270310	1.08
1848955	9606.ENSP00000307423	1.81
1851354	9606.ENSP00000331514	4771
1842178	9606.ENSP00000013807	2.68
1847554	9606.ENSP00000295228	0.25
1853007	9606.ENSP00000346045	393
1848496	9606.ENSP00000303148	0.418
1858741	9606.ENSP00000382511	0.105
1843016	9606.ENSP00000225371	24.9
1854397	9606.ENSP00000355518	399
1845807	9606.ENSP00000265801	0.509
1844937	9606.ENSP00000261558	1.57
1851289	9606.ENSP00000330836	141
1860999	9606.ENSP00000413001	0.012
1848978	9606.ENSP00000307636	0.128
1862254	9606.ENSP00000443539	0.541
1857861	9606.ENSP00000374467	0.04
1855312	9606.ENSP00000359664	151
1848904	9606.ENSP00000307004	6.15
1843897	9606.ENSP00000248089	0.103
1848634	9606.ENSP00000304370	7.48
1849272	9606.ENSP00000310216	0.077
1847162	9606.ENSP00000289292	0.67
1854583	9606.ENSP00000356375	0.298
1853222	9606.ENSP00000347836	36.8
