#id: 221
#name: H.sapiens - Cell line, U251MG (Lundberg,MSB,2010)
#score: 8.21
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, U251MG, from<a href="http://www.ncbi.nlm.nih.gov/pubmed/21179022" target="_blank">lundberg,MSB,2010</a><br/><b>Interaction consistency score</b>: 8.21&nbsp<b>Coverage</b>: 24
#organ: CELL_LINE
#integrated: false
#coverage: 24
#publication_year: 2010
#filename: 9606-U251MG_cellline_Lundberg_2010.txt
#
#internal_id	string_external_id	abundance
1853736	9606.ENSP00000351596	15.2
1846895	9606.ENSP00000284273	0.563
1860712	9606.ENSP00000408295	74.0
1849082	9606.ENSP00000308548	1.88
1848483	9606.ENSP00000303057	9.4
1856583	9606.ENSP00000366156	126
1844198	9606.ENSP00000253108	180
1845426	9606.ENSP00000263857	28.9
1854401	9606.ENSP00000355536	3.54
1859255	9606.ENSP00000387262	238
1857061	9606.ENSP00000368924	0.706
1859730	9606.ENSP00000393571	6.39
1853514	9606.ENSP00000349929	0.285
1845214	9606.ENSP00000262776	61.9
1858662	9606.ENSP00000381824	0.759
1849153	9606.ENSP00000309166	216
1861490	9606.ENSP00000420588	142
1858958	9606.ENSP00000384582	0
1842751	9606.ENSP00000219431	4.92
1852518	9606.ENSP00000341885	1189
1856125	9606.ENSP00000363603	0.517
1854706	9606.ENSP00000356988	6.61
1852267	9606.ENSP00000339881	1.96
1850586	9606.ENSP00000323856	5994
1861976	9606.ENSP00000434593	4.38
1849473	9606.ENSP00000311876	90.4
1845174	9606.ENSP00000262580	50.5
1845339	9606.ENSP00000263368	56.0
1854434	9606.ENSP00000355672	5.83
1858712	9606.ENSP00000382241	4.72
1844882	9606.ENSP00000261303	242
1853711	9606.ENSP00000351410	112
1856562	9606.ENSP00000366030	0.149
1842898	9606.ENSP00000222256	22.4
1852023	9606.ENSP00000337641	22.7
1848955	9606.ENSP00000307423	7.2
1851354	9606.ENSP00000331514	11918
1844318	9606.ENSP00000254730	2.07
1854214	9606.ENSP00000354774	2.5
1853007	9606.ENSP00000346045	445
1843908	9606.ENSP00000248342	147
1842608	9606.ENSP00000216500	20.1
1858619	9606.ENSP00000381565	136
1853670	9606.ENSP00000351108	519
1842673	9606.ENSP00000217652	1008
1856040	9606.ENSP00000363193	1.28
1854397	9606.ENSP00000355518	520
1842120	9606.ENSP00000003302	0.127
1849495	9606.ENSP00000312122	50.4
1849155	9606.ENSP00000309181	0.289
1856537	9606.ENSP00000365851	3.43
1852583	9606.ENSP00000342343	0.627
1857007	9606.ENSP00000368605	44.5
1854822	9606.ENSP00000357555	421
