#id: 143
#name: H.sapiens - Heart (Integrated)
#score: 21.84
#weight: 
#description: integrated dataset: weighted average of all H.sapiens HEART datasets<br/><b>Interaction consistency score</b>: 21.84&nbsp<b>Coverage</b>: 51
#organ: HEART
#integrated : true
#coverage: 51
#publication_year: 2017
#filename: 9606-HEART-integrated.txt
#
#internal_id	string_external_id	abundance
1848483	9606.ENSP00000303057	9.21
1848008	9606.ENSP00000298942	152
1855983	9606.ENSP00000362869	10.8
1859503	9606.ENSP00000390621	0.186
1853137	9606.ENSP00000347170	4.04
1854128	9606.ENSP00000354487	0.143
1858345	9606.ENSP00000379228	0.01
1859401	9606.ENSP00000389103	462
1845638	9606.ENSP00000264895	0.384
1845766	9606.ENSP00000265529	0.022
1861684	9606.ENSP00000426528	11.1
1847788	9606.ENSP00000296785	0.012
1860688	9606.ENSP00000407818	0.109
1846204	9606.ENSP00000271628	2.85
1849874	9606.ENSP00000316482	0.105
1860549	9606.ENSP00000405700	0.007
1842802	9606.ENSP00000220809	0.095
1852023	9606.ENSP00000337641	2.82
1856140	9606.ENSP00000363676	202
1851354	9606.ENSP00000331514	5827
1853007	9606.ENSP00000346045	246
1858741	9606.ENSP00000382511	0.004
1846600	9606.ENSP00000278903	0.818
1854397	9606.ENSP00000355518	1089
1845807	9606.ENSP00000265801	3.8
1860999	9606.ENSP00000413001	0
1848978	9606.ENSP00000307636	0.001
1847162	9606.ENSP00000289292	0.003
1853222	9606.ENSP00000347836	167
1843731	9606.ENSP00000244661	1438
1845897	9606.ENSP00000266718	880
1849513	9606.ENSP00000312277	0
1848510	9606.ENSP00000303234	0.217
1855394	9606.ENSP00000360104	0.47
1856904	9606.ENSP00000367891	11.4
1845620	9606.ENSP00000264779	12.4
1848820	9606.ENSP00000306223	10.0
1858580	9606.ENSP00000381240	93.8
1849374	9606.ENSP00000311030	18.9
1846450	9606.ENSP00000275605	2.32
1842626	9606.ENSP00000216840	76.8
1846044	9606.ENSP00000268793	0.002
1851944	9606.ENSP00000336923	0.036
1848155	9606.ENSP00000300179	0.038
1854238	9606.ENSP00000354869	0.072
1853021	9606.ENSP00000346148	4.99
1856074	9606.ENSP00000363377	0
1852286	9606.ENSP00000340088	0.035
1843354	9606.ENSP00000233596	0.379
1854828	9606.ENSP00000357583	8.16
1850062	9606.ENSP00000318629	2.22
1848973	9606.ENSP00000307599	0.006
1852634	9606.ENSP00000342858	345
1855111	9606.ENSP00000358820	9.66
1861793	9606.ENSP00000429430	0.013
1846581	9606.ENSP00000278742	4.51
1856036	9606.ENSP00000363157	0.031
1857507	9606.ENSP00000371734	5.0
1861786	9606.ENSP00000429301	32.1
1850443	9606.ENSP00000322373	0.597
1859975	9606.ENSP00000396936	0.063
1844638	9606.ENSP00000258787	0.048
1846649	9606.ENSP00000280082	0.011
