#id: 260
#name: H.sapiens - Cell line (Integrated)
#score: 2.62
#weight: 
#description: integrated dataset: weighted average of all H.sapiens CELL_LINE datasets<br/><b>Interaction consistency score</b>: 2.62&nbsp<b>Coverage</b>: 81
#organ: CELL_LINE
#integrated : true
#coverage: 81
#publication_year: 2017
#filename: 9606-CELL_LINE-integrated.txt
#
#internal_id	string_external_id	abundance
1847122	9606.ENSP00000288309	3.68
1855200	9606.ENSP00000359240	7.56
1855144	9606.ENSP00000358965	5.36
1848483	9606.ENSP00000303057	49.9
1849814	9606.ENSP00000315731	0
1848008	9606.ENSP00000298942	14.7
1855983	9606.ENSP00000362869	8.54
1850478	9606.ENSP00000322754	20.0
1859503	9606.ENSP00000390621	0.089
1849362	9606.ENSP00000310891	0
1853137	9606.ENSP00000347170	8.6
1854128	9606.ENSP00000354487	3.96
1858345	9606.ENSP00000379228	3.01
1855450	9606.ENSP00000360315	6.97
1845638	9606.ENSP00000264895	3.44
1861398	9606.ENSP00000419119	149
1844875	9606.ENSP00000261254	6.24
1857328	9606.ENSP00000370443	6.17
1843350	9606.ENSP00000233535	0.023
1845766	9606.ENSP00000265529	2.62
1861684	9606.ENSP00000426528	14.0
1852330	9606.ENSP00000340474	5.44
1847788	9606.ENSP00000296785	0.227
1848720	9606.ENSP00000305302	0
1860688	9606.ENSP00000407818	2.02
1858445	9606.ENSP00000380193	0.441
1850348	9606.ENSP00000321424	2.4
1844022	9606.ENSP00000250825	122
1849874	9606.ENSP00000316482	6.17
1860549	9606.ENSP00000405700	2.45
1842802	9606.ENSP00000220809	7.08
1860707	9606.ENSP00000408206	0.757
1852023	9606.ENSP00000337641	19.0
1848955	9606.ENSP00000307423	7.92
1851354	9606.ENSP00000331514	3748
1842178	9606.ENSP00000013807	3.91
1853007	9606.ENSP00000346045	343
1848496	9606.ENSP00000303148	52.1
1858741	9606.ENSP00000382511	1.75
1843016	9606.ENSP00000225371	6.77
1854397	9606.ENSP00000355518	815
1845807	9606.ENSP00000265801	1.41
1842522	9606.ENSP00000215912	8.7
1860999	9606.ENSP00000413001	2.36
1857861	9606.ENSP00000374467	2.14
1855312	9606.ENSP00000359664	2.85
1848904	9606.ENSP00000307004	2.47
1848189	9606.ENSP00000300557	0
1849272	9606.ENSP00000310216	0
1847162	9606.ENSP00000289292	4.22
1854583	9606.ENSP00000356375	2.58
1853222	9606.ENSP00000347836	23.8
1843731	9606.ENSP00000244661	215
1845897	9606.ENSP00000266718	0
1856190	9606.ENSP00000363985	2.53
1849513	9606.ENSP00000312277	6.19
1848510	9606.ENSP00000303234	14.3
1849399	9606.ENSP00000311280	6.19
1853600	9606.ENSP00000350491	26.3
1845620	9606.ENSP00000264779	0.063
1848820	9606.ENSP00000306223	164
1858580	9606.ENSP00000381240	0.117
1851727	9606.ENSP00000334463	11.7
1852139	9606.ENSP00000338777	4.56
1849374	9606.ENSP00000311030	7.47
1846450	9606.ENSP00000275605	41.8
1842420	9606.ENSP00000204615	2.53
1854785	9606.ENSP00000357342	0.979
1854597	9606.ENSP00000356430	8.35
1851892	9606.ENSP00000336528	3.94
1846044	9606.ENSP00000268793	2.53
1861438	9606.ENSP00000419751	7.99
1855592	9606.ENSP00000361043	4.21
1851483	9606.ENSP00000332528	3.09
1851944	9606.ENSP00000336923	4.32
1853631	9606.ENSP00000350773	0.499
1848155	9606.ENSP00000300179	0.557
1860680	9606.ENSP00000407749	4.2
1863089	9606.ENSP00000457016	3.72
1855542	9606.ENSP00000360811	0.284
1843218	9606.ENSP00000229729	3.89
1854238	9606.ENSP00000354869	0.082
1853325	9606.ENSP00000348635	2.42
1849453	9606.ENSP00000311695	25.0
1852685	9606.ENSP00000343318	1.53
1842199	9606.ENSP00000029410	3.84
1861583	9606.ENSP00000423115	0.369
1852286	9606.ENSP00000340088	0.187
1843354	9606.ENSP00000233596	5.15
1847099	9606.ENSP00000287996	7.94
1847593	9606.ENSP00000295619	7.64
1854828	9606.ENSP00000357583	4.86
1851739	9606.ENSP00000334594	7.76
1850062	9606.ENSP00000318629	0.928
1853698	9606.ENSP00000351325	0
1848973	9606.ENSP00000307599	2.53
1863055	9606.ENSP00000456548	10.2
1852634	9606.ENSP00000342858	46.3
1855111	9606.ENSP00000358820	0.213
1861793	9606.ENSP00000429430	4.72
1844553	9606.ENSP00000257909	1.56
1853640	9606.ENSP00000350869	1.15
1856036	9606.ENSP00000363157	39.1
1843619	9606.ENSP00000242261	40.1
1857507	9606.ENSP00000371734	5.53
1857751	9606.ENSP00000373360	7.02
1850443	9606.ENSP00000322373	25.2
1859018	9606.ENSP00000385142	3.06
1859975	9606.ENSP00000396936	9.67
1844638	9606.ENSP00000258787	3.34
1846649	9606.ENSP00000280082	0.445
1845999	9606.ENSP00000268150	4.78
1853986	9606.ENSP00000353472	34.4
1854481	9606.ENSP00000355923	6.92
1861067	9606.ENSP00000414208	5.21
1843376	9606.ENSP00000233954	4.98
1851408	9606.ENSP00000331902	10.8
1853756	9606.ENSP00000351697	4.94
1846147	9606.ENSP00000270328	5.43
1845496	9606.ENSP00000264183	18.5
1852186	9606.ENSP00000339191	173
1855474	9606.ENSP00000360471	5.18
1843072	9606.ENSP00000226091	9.61
1849547	9606.ENSP00000312587	4.95
1849409	9606.ENSP00000311344	21.1
1844668	9606.ENSP00000259199	0.036
1853061	9606.ENSP00000346534	5.75
1852630	9606.ENSP00000342836	34.5
1856842	9606.ENSP00000367490	7.43
1858536	9606.ENSP00000380982	4.46
1852432	9606.ENSP00000341237	1.14
1856306	9606.ENSP00000364620	5.04
1851049	9606.ENSP00000328515	4.27
1843768	9606.ENSP00000245564	8.57
1856602	9606.ENSP00000366249	13.6
1847517	9606.ENSP00000294973	2.74
1851797	9606.ENSP00000335040	5.24
1856668	9606.ENSP00000366563	0.552
1850267	9606.ENSP00000320646	6.35
1845671	9606.ENSP00000265029	0
1845470	9606.ENSP00000264047	0
1851891	9606.ENSP00000336524	2.75
1854406	9606.ENSP00000355559	3.1
1843673	9606.ENSP00000243563	78.0
1847084	9606.ENSP00000287713	9.11
1855149	9606.ENSP00000358997	3.59
1843336	9606.ENSP00000233078	87.4
1843455	9606.ENSP00000237289	11.5
1846136	9606.ENSP00000270202	6.47
1842341	9606.ENSP00000182290	6.74
1855520	9606.ENSP00000360683	198
1849642	9606.ENSP00000313674	6.16
1844487	9606.ENSP00000257118	10.9
1853928	9606.ENSP00000353007	0.114
1850791	9606.ENSP00000326022	1.88
1860721	9606.ENSP00000408464	3.42
1846055	9606.ENSP00000268989	3.28
1853466	9606.ENSP00000349594	26.1
1845855	9606.ENSP00000266085	0.004
1845007	9606.ENSP00000261854	0.573
1848472	9606.ENSP00000302935	10.4
1845863	9606.ENSP00000266263	0.48
1861063	9606.ENSP00000414144	1.81
1857349	9606.ENSP00000370607	7.59
1850639	9606.ENSP00000324404	3.56
1850032	9606.ENSP00000318264	0.032
1843392	9606.ENSP00000234296	5.85
1850510	9606.ENSP00000323071	0.236
1849175	9606.ENSP00000309432	3.61
1856600	9606.ENSP00000366246	9.74
1844628	9606.ENSP00000258729	39.1
1854369	9606.ENSP00000355402	12.0
1853731	9606.ENSP00000351552	5.76
1845219	9606.ENSP00000262812	354
1842801	9606.ENSP00000220772	0.763
1861242	9606.ENSP00000416706	968
1855937	9606.ENSP00000362656	7.52
1845580	9606.ENSP00000264644	6.88
1854192	9606.ENSP00000354687	0.01
1859070	9606.ENSP00000385814	1.01
1847818	9606.ENSP00000297056	8.86
1848388	9606.ENSP00000302234	0.542
