#id: 463
#name: H.sapiens - Colon (Integrated)
#score: 18.16
#weight: 
#description: integrated dataset: weighted average of all H.sapiens COLON datasets<br/><b>Interaction consistency score</b>: 18.16&nbsp<b>Coverage</b>: 37
#organ: COLON
#integrated : true
#coverage: 37
#publication_year: 2017
#filename: 9606-COLON-integrated.txt
#
#internal_id	string_external_id	abundance
1845522	9606.ENSP00000264316	0.371
1849439	9606.ENSP00000311545	0.201
1848483	9606.ENSP00000303057	52.4
1853051	9606.ENSP00000346437	62.6
1848008	9606.ENSP00000298942	62.8
1854401	9606.ENSP00000355536	12.9
1859255	9606.ENSP00000387262	340
1845214	9606.ENSP00000262776	243
1849374	9606.ENSP00000311030	0.117
1845638	9606.ENSP00000264895	0.06
1852518	9606.ENSP00000341885	250
1843282	9606.ENSP00000231198	10.5
1851357	9606.ENSP00000331544	454
1856306	9606.ENSP00000364620	0.296
1849473	9606.ENSP00000311876	241
1861872	9606.ENSP00000431376	8.3
1860688	9606.ENSP00000407818	2.29
1861640	9606.ENSP00000424838	3.64
1843581	9606.ENSP00000240874	0.451
1853444	9606.ENSP00000349465	5.12
1846437	9606.ENSP00000275233	0.502
1844882	9606.ENSP00000261303	122
1842802	9606.ENSP00000220809	3.23
1842898	9606.ENSP00000222256	31.3
1852023	9606.ENSP00000337641	36.5
1848955	9606.ENSP00000307423	4.75
1851354	9606.ENSP00000331514	3673
1854214	9606.ENSP00000354774	17.3
1853007	9606.ENSP00000346045	212
1847844	9606.ENSP00000297267	1.49
1842608	9606.ENSP00000216500	228
1859702	9606.ENSP00000393241	494
1843745	9606.ENSP00000245046	18.4
1846600	9606.ENSP00000278903	9.38
1854397	9606.ENSP00000355518	521
1842120	9606.ENSP00000003302	0.23
1857946	9606.ENSP00000375629	0.871
1850030	9606.ENSP00000318227	9.66
1856652	9606.ENSP00000366488	13.1
1852583	9606.ENSP00000342343	6.56
1857007	9606.ENSP00000368605	106
1854822	9606.ENSP00000357555	276
1856267	9606.ENSP00000364405	0.509
1844676	9606.ENSP00000259239	4.16
1855399	9606.ENSP00000360124	303
1857831	9606.ENSP00000374205	1.17
1842302	9606.ENSP00000168148	4.38
1846920	9606.ENSP00000284674	0.149
1855673	9606.ENSP00000361475	61.7
1843986	9606.ENSP00000250024	0.183
1850867	9606.ENSP00000326804	113
