#id: 99
#name: H.sapiens - Cell line, A431 (Lundberg,MSB,2010)
#score: 7.86
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, A431, from<a href="http://www.ncbi.nlm.nih.gov/pubmed/21179022" target="_blank">lundberg,MSB,2010</a><br/><b>Interaction consistency score</b>: 7.86&nbsp<b>Coverage</b>: 24
#organ: CELL_LINE
#integrated: false
#coverage: 24
#publication_year: 2010
#filename: 9606-A431_cellline_Lundberg_2010.txt
#
#internal_id	string_external_id	abundance
1853736	9606.ENSP00000351596	7.8
1846895	9606.ENSP00000284273	0.551
1860712	9606.ENSP00000408295	89.4
1849082	9606.ENSP00000308548	2.43
1848483	9606.ENSP00000303057	14.5
1856583	9606.ENSP00000366156	194
1844198	9606.ENSP00000253108	191
1845426	9606.ENSP00000263857	29.1
1854401	9606.ENSP00000355536	4.39
1859255	9606.ENSP00000387262	265
1857061	9606.ENSP00000368924	0.956
1859730	9606.ENSP00000393571	4.24
1853514	9606.ENSP00000349929	0.217
1845214	9606.ENSP00000262776	340
1858662	9606.ENSP00000381824	1.54
1849153	9606.ENSP00000309166	206
1861490	9606.ENSP00000420588	107
1858958	9606.ENSP00000384582	2.15
1842751	9606.ENSP00000219431	6.07
1852518	9606.ENSP00000341885	1110
1856125	9606.ENSP00000363603	2.75
1854706	9606.ENSP00000356988	10.9
1852267	9606.ENSP00000339881	2.62
1850586	9606.ENSP00000323856	4838
1861976	9606.ENSP00000434593	2.5
1849473	9606.ENSP00000311876	88.3
1845174	9606.ENSP00000262580	59.4
1845339	9606.ENSP00000263368	461
1854434	9606.ENSP00000355672	7.28
1858712	9606.ENSP00000382241	2.88
1844882	9606.ENSP00000261303	197
1853711	9606.ENSP00000351410	58.1
1856562	9606.ENSP00000366030	0.295
1842898	9606.ENSP00000222256	2.33
1852023	9606.ENSP00000337641	61.7
1848955	9606.ENSP00000307423	4.13
1851354	9606.ENSP00000331514	10421
1844318	9606.ENSP00000254730	5.15
1854214	9606.ENSP00000354774	1.25
1853007	9606.ENSP00000346045	479
1843908	9606.ENSP00000248342	158
1842608	9606.ENSP00000216500	99.9
1858619	9606.ENSP00000381565	170
1853670	9606.ENSP00000351108	521
1842673	9606.ENSP00000217652	745
1856040	9606.ENSP00000363193	1.36
1854397	9606.ENSP00000355518	312
1842120	9606.ENSP00000003302	0.136
1849495	9606.ENSP00000312122	43.0
1849155	9606.ENSP00000309181	1.05
1856537	9606.ENSP00000365851	4.9
1852583	9606.ENSP00000342343	0.563
1857007	9606.ENSP00000368605	64.5
1854822	9606.ENSP00000357555	346
1848903	9606.ENSP00000306999	12.6
1853895	9606.ENSP00000352738	83.4
1842499	9606.ENSP00000215730	29.2
1860937	9606.ENSP00000411825	495
1849820	9606.ENSP00000315791	73.7
1855030	9606.ENSP00000358474	8.57
1852221	9606.ENSP00000339479	98.7
1850867	9606.ENSP00000326804	65.1
1846746	9606.ENSP00000281828	216
1853222	9606.ENSP00000347836	50.3
1843731	9606.ENSP00000244661	2884
1855516	9606.ENSP00000360671	2042
1855958	9606.ENSP00000362751	8.63
1855600	9606.ENSP00000361083	30.5
1859250	9606.ENSP00000387219	10.6
1859324	9606.ENSP00000388107	3338
1843135	9606.ENSP00000228284	43.3
1862814	9606.ENSP00000452762	304
1849044	9606.ENSP00000308227	140
1857035	9606.ENSP00000368767	105
1849399	9606.ENSP00000311280	0.069
1847771	9606.ENSP00000296666	26.5
1848820	9606.ENSP00000306223	314
1855086	9606.ENSP00000358737	131
