#id: 337
#name: H.sapiens - Cell line, GAMG (Geiger,MCP,2012)
#score: 12.15
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, GAMG, from<a href="http://www.mcponline.org/cgi/doi/10.1074/mcp.M111.014050" target="_blank">Geiger,MCP,2012</a><br/><b>Interaction consistency score</b>: 12.15&nbsp<b>Coverage</b>: 45
#organ: CELL_LINE
#integrated: false
#coverage: 45
#publication_year: 2012
#filename: 9606-iBAQ_GAMG_Geiger_2012_uniprot.txt
#
#internal_id	string_external_id	abundance
1848903	9606.ENSP00000306999	40.0
1851811	9606.ENSP00000335106	42.1
1860688	9606.ENSP00000407818	44.0
1853051	9606.ENSP00000346437	159
1863607	9606.ENSP00000461388	83.9
1854401	9606.ENSP00000355536	87.8
1859255	9606.ENSP00000387262	226
1843727	9606.ENSP00000244576	0
1858088	9606.ENSP00000376957	0
1859730	9606.ENSP00000393571	90.4
1845214	9606.ENSP00000262776	184
1854128	9606.ENSP00000354487	28.8
1844512	9606.ENSP00000257548	138
1845638	9606.ENSP00000264895	0
1863089	9606.ENSP00000457016	0
1852518	9606.ENSP00000341885	243
1843282	9606.ENSP00000231198	156
1843350	9606.ENSP00000233535	0
1845766	9606.ENSP00000265529	0
1856469	9606.ENSP00000365443	0
1849473	9606.ENSP00000311876	192
1861872	9606.ENSP00000431376	40.2
1848483	9606.ENSP00000303057	177
1861640	9606.ENSP00000424838	0
1843581	9606.ENSP00000240874	0
1851123	9606.ENSP00000329212	68.9
1849874	9606.ENSP00000316482	0
1859060	9606.ENSP00000385720	159
1842898	9606.ENSP00000222256	17.4
1852023	9606.ENSP00000337641	161
1848955	9606.ENSP00000307423	159
1851354	9606.ENSP00000331514	77.9
1854214	9606.ENSP00000354774	149
1853007	9606.ENSP00000346045	101
1842608	9606.ENSP00000216500	177
1858123	9606.ENSP00000377374	188
1855674	9606.ENSP00000361483	64.1
1848351	9606.ENSP00000301920	86.6
1858741	9606.ENSP00000382511	0
1846600	9606.ENSP00000278903	97.0
1854397	9606.ENSP00000355518	188
1845807	9606.ENSP00000265801	0
1850504	9606.ENSP00000323036	0
1857007	9606.ENSP00000368605	190
1854822	9606.ENSP00000357555	287
1844085	9606.ENSP00000251810	137
1844676	9606.ENSP00000259239	149
1857061	9606.ENSP00000368924	95.2
1855226	9606.ENSP00000359368	128
1855673	9606.ENSP00000361475	78.8
1843986	9606.ENSP00000250024	0
1853137	9606.ENSP00000347170	84.1
1850867	9606.ENSP00000326804	163
1853222	9606.ENSP00000347836	183
1843731	9606.ENSP00000244661	11.2
1855958	9606.ENSP00000362751	160
1856017	9606.ENSP00000363041	175
1859250	9606.ENSP00000387219	172
1844909	9606.ENSP00000261434	80.1
1849513	9606.ENSP00000312277	0
1846199	9606.ENSP00000271526	142
1857035	9606.ENSP00000368767	210
1855394	9606.ENSP00000360104	48.6
1847771	9606.ENSP00000296666	181
1845620	9606.ENSP00000264779	69.4
1848820	9606.ENSP00000306223	96.0
1857333	9606.ENSP00000370503	148
1851283	9606.ENSP00000330753	71.4
1853770	9606.ENSP00000351811	159
1846450	9606.ENSP00000275605	152
1842626	9606.ENSP00000216840	150
1851541	9606.ENSP00000333012	0
1845605	9606.ENSP00000264714	175
1855708	9606.ENSP00000361640	172
1851944	9606.ENSP00000336923	78.1
1860763	9606.ENSP00000409126	153
1848850	9606.ENSP00000306496	0
1862253	9606.ENSP00000443459	117
