#id: 94
#name: H.sapiens - Platelet (Integrated)
#score: 14.18
#weight: 
#description: integrated dataset: weighted average of all H.sapiens PLATELET datasets<br/><b>Interaction consistency score</b>: 14.18&nbsp<b>Coverage</b>: 28
#organ: PLATELET
#integrated : true
#coverage: 28
#publication_year: 2017
#filename: 9606-PLATELET-integrated.txt
#
#internal_id	string_external_id	abundance
1845522	9606.ENSP00000264316	0.02
1858332	9606.ENSP00000379140	12.2
1847005	9606.ENSP00000286332	7.4
1848483	9606.ENSP00000303057	43.8
1848008	9606.ENSP00000298942	1.44
1854401	9606.ENSP00000355536	0.011
1859255	9606.ENSP00000387262	136
1849725	9606.ENSP00000314649	7.92
1858088	9606.ENSP00000376957	3.74
1854583	9606.ENSP00000356375	0.61
1845214	9606.ENSP00000262776	11.5
1849374	9606.ENSP00000311030	1.48
1845638	9606.ENSP00000264895	0
1861398	9606.ENSP00000419119	0.142
1852518	9606.ENSP00000341885	34.7
1856306	9606.ENSP00000364620	0.134
1849473	9606.ENSP00000311876	2.96
1861640	9606.ENSP00000424838	0.422
1854434	9606.ENSP00000355672	2.98
1852226	9606.ENSP00000339521	7068
1859060	9606.ENSP00000385720	0.068
1842898	9606.ENSP00000222256	13.4
1852023	9606.ENSP00000337641	6.58
1856140	9606.ENSP00000363676	42.5
1851354	9606.ENSP00000331514	15597
1854214	9606.ENSP00000354774	21.0
1853007	9606.ENSP00000346045	28.2
1847844	9606.ENSP00000297267	0.318
1842608	9606.ENSP00000216500	151
1859702	9606.ENSP00000393241	65.4
1843745	9606.ENSP00000245046	19.6
1846600	9606.ENSP00000278903	11.3
1854397	9606.ENSP00000355518	136
1842120	9606.ENSP00000003302	1.14
1856652	9606.ENSP00000366488	20.2
1857007	9606.ENSP00000368605	30.5
1854822	9606.ENSP00000357555	3.82
1857831	9606.ENSP00000374205	2.11
1855673	9606.ENSP00000361475	1.06
1850867	9606.ENSP00000326804	4.17
1853222	9606.ENSP00000347836	69.6
1843731	9606.ENSP00000244661	154
1851555	9606.ENSP00000333188	4.7
1859250	9606.ENSP00000387219	12.3
1856190	9606.ENSP00000363985	0.282
1852965	9606.ENSP00000345716	0.112
1857035	9606.ENSP00000368767	29.4
1855394	9606.ENSP00000360104	31.2
1856904	9606.ENSP00000367891	2.02
1845620	9606.ENSP00000264779	0.242
1848820	9606.ENSP00000306223	10.5
1853770	9606.ENSP00000351811	1.18
1846450	9606.ENSP00000275605	5.23
1842626	9606.ENSP00000216840	18.4
1854597	9606.ENSP00000356430	273
1851944	9606.ENSP00000336923	20.2
1848850	9606.ENSP00000306496	14.3
1863089	9606.ENSP00000457016	304
1855873	9606.ENSP00000362387	26.0
1853021	9606.ENSP00000346148	148
1845635	9606.ENSP00000264870	4124
1846561	9606.ENSP00000278360	0.255
1854828	9606.ENSP00000357583	48.2
1850062	9606.ENSP00000318629	11.1
1852634	9606.ENSP00000342858	10.1
1855111	9606.ENSP00000358820	66.6
1861793	9606.ENSP00000429430	0.021
1864854	9606.ENSP00000472847	7.98
1862037	9606.ENSP00000436580	2.02
1857507	9606.ENSP00000371734	0.128
1861786	9606.ENSP00000429301	329
1850443	9606.ENSP00000322373	61.1
1843441	9606.ENSP00000236826	12.0
1849964	9606.ENSP00000317473	3.94
1858158	9606.ENSP00000377640	16.5
1853986	9606.ENSP00000353472	25.3
1845642	9606.ENSP00000264914	1.16
1847187	9606.ENSP00000289779	2889
