#id: 206
#name: H.sapiens - Whole organism, IBAQ (Khan,Science,2013)
#score: 5.95
#weight: 30%
#description: abundance based on MAPPED_BY_AUTHORS, iBAQ, from<a href="http://www.sciencemag.org/content/342/6162/1100.abstract" target="_blank">Khan,Science,2013</a><br/><b>Interaction consistency score</b>: 5.95&nbsp<b>Coverage</b>: 15
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 15
#publication_year: 2013
#filename: 9606-Human_iBAQ_Khan_2013.txt
#
#internal_id	string_external_id	abundance
1858656	9606.ENSP00000381785	152
1860712	9606.ENSP00000408295	189
1844198	9606.ENSP00000253108	180
1845426	9606.ENSP00000263857	92.1
1854401	9606.ENSP00000355536	13.4
1859255	9606.ENSP00000387262	559
1854999	9606.ENSP00000358312	47.6
1843135	9606.ENSP00000228284	332
1851610	9606.ENSP00000333664	178
1855883	9606.ENSP00000362413	4421
1842751	9606.ENSP00000219431	31.7
1856125	9606.ENSP00000363603	39.8
1854706	9606.ENSP00000356988	130
1852267	9606.ENSP00000339881	42.6
1850586	9606.ENSP00000323856	34.2
1849473	9606.ENSP00000311876	126
1845339	9606.ENSP00000263368	431
1852226	9606.ENSP00000339521	188
1853711	9606.ENSP00000351410	418
1845588	9606.ENSP00000264663	218
1852023	9606.ENSP00000337641	39.1
1856140	9606.ENSP00000363676	1301
1844318	9606.ENSP00000254730	61.0
1860223	9606.ENSP00000400513	10.7
1842608	9606.ENSP00000216500	290
1858123	9606.ENSP00000377374	310
1853670	9606.ENSP00000351108	532
1843745	9606.ENSP00000245046	110
1856040	9606.ENSP00000363193	2.17
1854397	9606.ENSP00000355518	1442
1842120	9606.ENSP00000003302	5.92
1851289	9606.ENSP00000330836	370
1857007	9606.ENSP00000368605	206
1848904	9606.ENSP00000307004	27.0
1853895	9606.ENSP00000352738	117
1860937	9606.ENSP00000411825	406
1855341	9606.ENSP00000359787	153
1855030	9606.ENSP00000358474	30.6
1852221	9606.ENSP00000339479	53.8
1850867	9606.ENSP00000326804	88.4
1853222	9606.ENSP00000347836	104
1855516	9606.ENSP00000360671	173
1855958	9606.ENSP00000362751	18.7
1859250	9606.ENSP00000387219	69.0
1855459	9606.ENSP00000360365	402
1862814	9606.ENSP00000452762	708
1849044	9606.ENSP00000308227	131
1857427	9606.ENSP00000371155	110
1853600	9606.ENSP00000350491	39.2
1845620	9606.ENSP00000264779	201
1855858	9606.ENSP00000362329	1021
1846970	9606.ENSP00000285679	15.6
1853770	9606.ENSP00000351811	158
1846450	9606.ENSP00000275605	59.2
1842626	9606.ENSP00000216840	78.8
1846344	9606.ENSP00000273920	88.3
1857997	9606.ENSP00000376150	9.31
1845605	9606.ENSP00000264714	144
1848810	9606.ENSP00000306117	22.9
1853021	9606.ENSP00000346148	57.1
1856998	9606.ENSP00000368528	46.5
1843666	9606.ENSP00000243346	177
1845860	9606.ENSP00000266126	45.7
1854904	9606.ENSP00000357873	146
1848197	9606.ENSP00000300605	19.6
1852382	9606.ENSP00000340900	13.5
1855835	9606.ENSP00000362208	70.1
1848409	9606.ENSP00000302478	49.8
1846628	9606.ENSP00000279281	32.3
1853243	9606.ENSP00000347988	203
1864854	9606.ENSP00000472847	75.3
1861620	9606.ENSP00000424183	37.5
1861786	9606.ENSP00000429301	81.5
1845344	9606.ENSP00000263377	27.4
1847215	9606.ENSP00000290246	32.8
1843632	9606.ENSP00000242577	751
1855437	9606.ENSP00000360268	633
1849964	9606.ENSP00000317473	55.3
1849731	9606.ENSP00000314776	110
1847187	9606.ENSP00000289779	71.9
1842434	9606.ENSP00000206020	51.5
1848151	9606.ENSP00000300161	387
1858054	9606.ENSP00000376652	478
1854114	9606.ENSP00000354398	50.7
1861854	9606.ENSP00000431040	192
1845181	9606.ENSP00000262613	146
1859665	9606.ENSP00000392709	395
1849409	9606.ENSP00000311344	16.3
1843393	9606.ENSP00000234301	109
1844375	9606.ENSP00000255390	78.6
1861873	9606.ENSP00000431391	228
1858297	9606.ENSP00000378812	96.9
1858536	9606.ENSP00000380982	47.5
1862050	9606.ENSP00000436901	21.9
1857211	9606.ENSP00000369736	756
1858188	9606.ENSP00000377892	102
1846003	9606.ENSP00000268182	503
1855510	9606.ENSP00000360642	23.0
1863411	9606.ENSP00000459775	22.4
1850267	9606.ENSP00000320646	95.0
1856636	9606.ENSP00000366395	8.89
1845400	9606.ENSP00000263710	88.6
1859231	9606.ENSP00000387006	36.1
1845020	9606.ENSP00000261890	153
1856800	9606.ENSP00000367265	214
1843673	9606.ENSP00000243563	784
1843455	9606.ENSP00000237289	33.9
1846374	9606.ENSP00000274311	65.7
1845450	9606.ENSP00000263985	20.4
1843206	9606.ENSP00000229395	5.78
1844970	9606.ENSP00000261708	94.6
1856989	9606.ENSP00000368468	23.2
1857072	9606.ENSP00000368984	91.0
1844591	9606.ENSP00000258381	11.3
1844299	9606.ENSP00000254508	213
1861685	9606.ENSP00000426638	67.4
1855051	9606.ENSP00000358548	33.5
1860721	9606.ENSP00000408464	122
1845084	9606.ENSP00000262187	115
1847448	9606.ENSP00000293872	29.2
1848472	9606.ENSP00000302935	122
1845863	9606.ENSP00000266263	40.0
1842601	9606.ENSP00000216468	57.5
1848939	9606.ENSP00000307260	40.2
1843392	9606.ENSP00000234296	16.2
1851748	9606.ENSP00000334675	10.9
1844628	9606.ENSP00000258729	226
1853731	9606.ENSP00000351552	28.2
1847027	9606.ENSP00000286713	42.6
1844711	9606.ENSP00000259632	170
1847462	9606.ENSP00000294053	31.0
1843305	9606.ENSP00000231887	4.97
1850374	9606.ENSP00000321691	27.9
1844449	9606.ENSP00000256578	67.8
1846386	9606.ENSP00000274458	23.7
1851732	9606.ENSP00000334538	90.8
1847410	9606.ENSP00000293373	222
1856184	9606.ENSP00000363944	44.9
1858893	9606.ENSP00000384018	1.59
1855499	9606.ENSP00000360569	352
1848672	9606.ENSP00000304802	339
1859578	9606.ENSP00000391592	728
1846822	9606.ENSP00000282892	5.97
1856298	9606.ENSP00000364589	37.5
1856967	9606.ENSP00000368305	22.9
1843660	9606.ENSP00000243253	17.6
1855990	9606.ENSP00000362924	16.5
1842908	9606.ENSP00000222308	258
1842932	9606.ENSP00000222644	108
1853659	9606.ENSP00000351035	31.1
1858254	9606.ENSP00000378414	24.5
1843445	9606.ENSP00000236959	1304
1842682	9606.ENSP00000217971	255
1842454	9606.ENSP00000209873	87.6
1854384	9606.ENSP00000355465	18.2
1851566	9606.ENSP00000333266	90.6
1844799	9606.ENSP00000260563	86.8
1856289	9606.ENSP00000364543	32.9
1846257	9606.ENSP00000272427	0.953
1858386	9606.ENSP00000379654	1.16
1843357	9606.ENSP00000233616	157
1845249	9606.ENSP00000262947	218
1849183	9606.ENSP00000309503	1080
1842521	9606.ENSP00000215909	824
1850376	9606.ENSP00000321706	30.2
1846291	9606.ENSP00000273047	93.0
1858161	9606.ENSP00000377686	5.6
1845652	9606.ENSP00000264954	181
1852894	9606.ENSP00000345096	37.6
1858619	9606.ENSP00000381565	313
1858302	9606.ENSP00000378887	31.1
1858198	9606.ENSP00000377954	337
1856362	9606.ENSP00000364855	12.8
1845520	9606.ENSP00000264312	297
1851608	9606.ENSP00000333657	481
1850038	9606.ENSP00000318318	125
1851571	9606.ENSP00000333298	36.6
1862154	9606.ENSP00000440586	370
1847224	9606.ENSP00000290349	258
1853957	9606.ENSP00000353224	398
1860202	9606.ENSP00000400101	99.3
1856290	9606.ENSP00000364550	3.26
1852594	9606.ENSP00000342434	25.9
1852156	9606.ENSP00000338934	1993
1846068	9606.ENSP00000269143	225
1844906	9606.ENSP00000261413	107
1850252	9606.ENSP00000320503	25.8
1848635	9606.ENSP00000304376	36.0
1847652	9606.ENSP00000295962	25.2
1844678	9606.ENSP00000259253	180
1858935	9606.ENSP00000384369	15.1
1853242	9606.ENSP00000347979	15.1
1846728	9606.ENSP00000281456	65.5
1854265	9606.ENSP00000354957	24.3
1850327	9606.ENSP00000321259	2206
1857428	9606.ENSP00000371169	44.0
1846009	9606.ENSP00000268261	293
1846135	9606.ENSP00000270176	61.6
1843187	9606.ENSP00000229251	67.2
1858241	9606.ENSP00000378338	11.6
1855221	9606.ENSP00000359345	3474
1849201	9606.ENSP00000309591	48.3
1856604	9606.ENSP00000366271	4.01
1852289	9606.ENSP00000340118	416
1856580	9606.ENSP00000366135	63.3
1843807	9606.ENSP00000246117	163
1848887	9606.ENSP00000306866	59.8
1854339	9606.ENSP00000355261	4.37
1844297	9606.ENSP00000254480	71.2
1859481	9606.ENSP00000390158	3.27
1844015	9606.ENSP00000250559	106
1845602	9606.ENSP00000264710	207
1855782	9606.ENSP00000362010	1240
1860678	9606.ENSP00000407724	190
1861219	9606.ENSP00000416293	13.4
1848179	9606.ENSP00000300413	1181
1843937	9606.ENSP00000248975	492
1849366	9606.ENSP00000310935	213
1857335	9606.ENSP00000370517	1014
1855577	9606.ENSP00000360992	1.19
1853320	9606.ENSP00000348596	10.5
1853119	9606.ENSP00000347005	124
1846431	9606.ENSP00000275189	67.0
1855972	9606.ENSP00000362807	328
1847427	9606.ENSP00000293677	116
1846901	9606.ENSP00000284320	274
1854141	9606.ENSP00000354532	796
1856974	9606.ENSP00000368349	12.3
1861023	9606.ENSP00000413493	25.5
1855328	9606.ENSP00000359719	35.1
1845679	9606.ENSP00000265069	73.3
1858040	9606.ENSP00000376506	361
1858243	9606.ENSP00000378350	51.7
1845382	9606.ENSP00000263645	4.27
1863698	9606.ENSP00000462337	3.82
1847208	9606.ENSP00000290158	1210
1854450	9606.ENSP00000355759	1303
1843162	9606.ENSP00000228825	3241
1845140	9606.ENSP00000262428	685
1855261	9606.ENSP00000359497	75.7
1848865	9606.ENSP00000306614	434
1847938	9606.ENSP00000298229	30.7
1852410	9606.ENSP00000341082	91.7
1858307	9606.ENSP00000378935	10.9
1846684	9606.ENSP00000280701	19.5
1853696	9606.ENSP00000351314	491
1845715	9606.ENSP00000265271	24.6
1849820	9606.ENSP00000315791	115
1861575	9606.ENSP00000422846	32.9
1844967	9606.ENSP00000261693	83.5
1860031	9606.ENSP00000397879	3.31
1846975	9606.ENSP00000285814	64.0
1856376	9606.ENSP00000364934	330
1844983	9606.ENSP00000261745	60.6
1845451	9606.ENSP00000263991	5.56
1857560	9606.ENSP00000372155	2336
1860376	9606.ENSP00000402935	64.5
