#id: 87
#name: H.sapiens - Liver, normalized data SCIN (CHLPPC,J.Proteome_Res,2010)
#score: 4.82
#weight: 100%
#description: abundance based on normalized data SCIN, from<a href="http://pubs.acs.org/doi/full/10.1021/pr900532r" target="_blank">CHLPPC,J.Proteome_Res,2010</a><br/><b>Interaction consistency score</b>: 4.82&nbsp<b>Coverage</b>: 24
#organ: LIVER
#integrated: false
#coverage: 24
#publication_year: 2010
#filename: 9606-Human_liver_Chinese_2010_J._Proteome_Res.txt
#
#internal_id	string_external_id	abundance
1855758	9606.ENSP00000361882	0.661
1848008	9606.ENSP00000298942	48.1
1859255	9606.ENSP00000387262	153
1849725	9606.ENSP00000314649	481
1854128	9606.ENSP00000354487	1.68
1858345	9606.ENSP00000379228	13.3
1844512	9606.ENSP00000257548	21.7
1858958	9606.ENSP00000384582	2.36
1852518	9606.ENSP00000341885	220
1861684	9606.ENSP00000426528	20.0
1852330	9606.ENSP00000340474	13.7
1856469	9606.ENSP00000365443	17.2
1846204	9606.ENSP00000271628	73.5
1843581	9606.ENSP00000240874	14.2
1844882	9606.ENSP00000261303	79.3
1848692	9606.ENSP00000304987	59.8
1848998	9606.ENSP00000307786	690
1852023	9606.ENSP00000337641	35.4
1856140	9606.ENSP00000363676	728
1851354	9606.ENSP00000331514	2730
1853007	9606.ENSP00000346045	190
1851388	9606.ENSP00000331746	52.2
1847844	9606.ENSP00000297267	4.42
1842608	9606.ENSP00000216500	128
1859702	9606.ENSP00000393241	19.4
1854397	9606.ENSP00000355518	1305
1845807	9606.ENSP00000265801	19.7
1849495	9606.ENSP00000312122	144
1857007	9606.ENSP00000368605	28.4
1848904	9606.ENSP00000307004	25.5
1855127	9606.ENSP00000358896	41.2
1854665	9606.ENSP00000356791	83.6
1847162	9606.ENSP00000289292	38.2
1848108	9606.ENSP00000299855	10.2
1843731	9606.ENSP00000244661	26.3
1845897	9606.ENSP00000266718	1007
1856190	9606.ENSP00000363985	38.6
1845889	9606.ENSP00000266646	30.2
1846199	9606.ENSP00000271526	27.4
1857035	9606.ENSP00000368767	92.7
1847771	9606.ENSP00000296666	76.4
1849865	9606.ENSP00000316339	96.2
1853770	9606.ENSP00000351811	5.36
1842626	9606.ENSP00000216840	25.4
1851944	9606.ENSP00000336923	17.2
1853021	9606.ENSP00000346148	46.4
1849050	9606.ENSP00000308279	13.7
1851103	9606.ENSP00000329033	69.7
1843354	9606.ENSP00000233596	810
1850062	9606.ENSP00000318629	65.2
1850511	9606.ENSP00000323074	2.73
1848973	9606.ENSP00000307599	7.6
1852634	9606.ENSP00000342858	91.5
1850705	9606.ENSP00000325038	2.95
1864854	9606.ENSP00000472847	65.9
1843363	9606.ENSP00000233710	109
1857507	9606.ENSP00000371734	5.95
1850350	9606.ENSP00000321427	3.09
1858373	9606.ENSP00000379496	6.56
1858158	9606.ENSP00000377640	48.2
1853986	9606.ENSP00000353472	0
1856657	9606.ENSP00000366513	7.71
1843376	9606.ENSP00000233954	2.52
1847187	9606.ENSP00000289779	87.9
1843701	9606.ENSP00000244137	27.0
1852186	9606.ENSP00000339191	8.54
1854025	9606.ENSP00000353731	55.9
1849409	9606.ENSP00000311344	33.4
1848457	9606.ENSP00000302833	23.6
1853061	9606.ENSP00000346534	7.8
1851127	9606.ENSP00000329243	122
1851070	9606.ENSP00000328729	413
1858188	9606.ENSP00000377892	103
1847517	9606.ENSP00000294973	688
1851797	9606.ENSP00000335040	12.6
1850267	9606.ENSP00000320646	24.6
1845400	9606.ENSP00000263710	3.44
1856081	9606.ENSP00000363392	46.8
1854255	9606.ENSP00000354919	6.35
