#id: 180
#name: H.sapiens - Brain (Integrated)
#score: 14.76
#weight: 
#description: integrated dataset: weighted average of all H.sapiens BRAIN datasets<br/><b>Interaction consistency score</b>: 14.76&nbsp<b>Coverage</b>: 43
#organ: BRAIN
#integrated : true
#coverage: 43
#publication_year: 2017
#filename: 9606-BRAIN-integrated.txt
#
#internal_id	string_external_id	abundance
1845522	9606.ENSP00000264316	0.126
1848483	9606.ENSP00000303057	8.56
1849814	9606.ENSP00000315731	0
1848008	9606.ENSP00000298942	0.004
1854401	9606.ENSP00000355536	0.516
1859255	9606.ENSP00000387262	393
1849725	9606.ENSP00000314649	171
1858088	9606.ENSP00000376957	0.002
1853122	9606.ENSP00000347041	1.09
1845214	9606.ENSP00000262776	9.25
1854128	9606.ENSP00000354487	0.251
1858345	9606.ENSP00000379228	0.412
1844512	9606.ENSP00000257548	1.02
1858958	9606.ENSP00000384582	0.005
1863089	9606.ENSP00000457016	0.003
1851869	9606.ENSP00000335592	3.16
1843350	9606.ENSP00000233535	28.5
1845766	9606.ENSP00000265529	0.387
1861684	9606.ENSP00000426528	13.4
1848137	9606.ENSP00000300101	0.001
1849473	9606.ENSP00000311876	110
1842742	9606.ENSP00000219315	0.071
1860688	9606.ENSP00000407818	4.13
1861640	9606.ENSP00000424838	0.399
1854434	9606.ENSP00000355672	12.6
1851123	9606.ENSP00000329212	0.167
1849947	9606.ENSP00000317310	0.028
1844794	9606.ENSP00000260453	0.479
1842802	9606.ENSP00000220809	0.036
1842898	9606.ENSP00000222256	1376
1852023	9606.ENSP00000337641	20.1
1846146	9606.ENSP00000270310	51.4
1856140	9606.ENSP00000363676	113
1851354	9606.ENSP00000331514	6290
1854214	9606.ENSP00000354774	2.71
1853007	9606.ENSP00000346045	285
1847844	9606.ENSP00000297267	0
1842608	9606.ENSP00000216500	15.4
1859702	9606.ENSP00000393241	435
1843745	9606.ENSP00000245046	7.81
1846600	9606.ENSP00000278903	3.51
1854397	9606.ENSP00000355518	333
1845807	9606.ENSP00000265801	1.12
1851289	9606.ENSP00000330836	38.8
1855188	9606.ENSP00000359206	0
1860999	9606.ENSP00000413001	0.058
1857874	9606.ENSP00000374592	0.575
1857007	9606.ENSP00000368605	23.7
1854822	9606.ENSP00000357555	46.1
1855399	9606.ENSP00000360124	118
1857831	9606.ENSP00000374205	3.68
1855226	9606.ENSP00000359368	0.086
1847162	9606.ENSP00000289292	0.049
1843986	9606.ENSP00000250024	0.014
1850867	9606.ENSP00000326804	15.0
1853222	9606.ENSP00000347836	9.73
1843731	9606.ENSP00000244661	140
1855958	9606.ENSP00000362751	18.6
1845897	9606.ENSP00000266718	24.0
1846130	9606.ENSP00000270115	2.95
1856190	9606.ENSP00000363985	0.004
1846199	9606.ENSP00000271526	5.51
1857035	9606.ENSP00000368767	7.36
1857427	9606.ENSP00000371155	3.62
1847771	9606.ENSP00000296666	0.64
1848820	9606.ENSP00000306223	15.2
1861389	9606.ENSP00000418994	41.5
1853991	9606.ENSP00000353508	960
1852139	9606.ENSP00000338777	0.41
1853770	9606.ENSP00000351811	2.11
1846450	9606.ENSP00000275605	4.63
1842626	9606.ENSP00000216840	14.2
1854785	9606.ENSP00000357342	0.014
1854175	9606.ENSP00000354632	60.1
1851537	9606.ENSP00000332979	0
1846044	9606.ENSP00000268793	0.013
1850348	9606.ENSP00000321424	0.39
1855592	9606.ENSP00000361043	0.001
1845638	9606.ENSP00000264895	0
1848155	9606.ENSP00000300179	1.28
1848850	9606.ENSP00000306496	3.75
1858146	9606.ENSP00000377545	0.001
1842751	9606.ENSP00000219431	2.44
1845278	9606.ENSP00000263083	0
1854238	9606.ENSP00000354869	3.34
1853325	9606.ENSP00000348635	0.002
1849453	9606.ENSP00000311695	0.002
1852518	9606.ENSP00000341885	132
1851103	9606.ENSP00000329033	39.6
1843354	9606.ENSP00000233596	1.23
1845767	9606.ENSP00000265537	5.85
1843969	9606.ENSP00000249601	0.36
1854828	9606.ENSP00000357583	1.33
1853486	9606.ENSP00000349722	289
1850062	9606.ENSP00000318629	3.6
1863055	9606.ENSP00000456548	0.002
1852634	9606.ENSP00000342858	39.5
1855111	9606.ENSP00000358820	0.003
1861793	9606.ENSP00000429430	2.56
1850484	9606.ENSP00000322802	2.16
1849861	9606.ENSP00000316328	0.03
1856749	9606.ENSP00000366995	0
1862037	9606.ENSP00000436580	0.544
1857507	9606.ENSP00000371734	0.013
1861786	9606.ENSP00000429301	201
1846734	9606.ENSP00000281543	1.11
1850350	9606.ENSP00000321427	0
1858373	9606.ENSP00000379496	3.05
1844622	9606.ENSP00000258646	0.702
1844638	9606.ENSP00000258787	0.098
1846649	9606.ENSP00000280082	0.027
1858158	9606.ENSP00000377640	101
1853986	9606.ENSP00000353472	1.7
1845642	9606.ENSP00000264914	2.04
1857826	9606.ENSP00000374135	0.068
1849731	9606.ENSP00000314776	73.7
1853756	9606.ENSP00000351697	0.01
1843701	9606.ENSP00000244137	8.44
1852186	9606.ENSP00000339191	4.38
1843072	9606.ENSP00000226091	7.05
1843458	9606.ENSP00000237380	1.7
1857357	9606.ENSP00000370671	0.535
1854301	9606.ENSP00000355114	0.001
1849409	9606.ENSP00000311344	94.5
1844668	9606.ENSP00000259199	0.125
1844343	9606.ENSP00000254963	21.3
1844375	9606.ENSP00000255390	12.4
1858536	9606.ENSP00000380982	0.768
1845479	9606.ENSP00000264093	4.24
1858188	9606.ENSP00000377892	65.2
1856602	9606.ENSP00000366249	0.008
1847997	9606.ENSP00000298841	0.976
1855510	9606.ENSP00000360642	0.104
1856668	9606.ENSP00000366563	0.066
1850267	9606.ENSP00000320646	5.76
1856636	9606.ENSP00000366395	1.18
1845400	9606.ENSP00000263710	14.0
1851891	9606.ENSP00000336524	0.007
1845020	9606.ENSP00000261890	277
1843673	9606.ENSP00000243563	21.1
1847084	9606.ENSP00000287713	0.173
1851850	9606.ENSP00000335463	0.217
1844410	9606.ENSP00000256178	4.51
1843455	9606.ENSP00000237289	0.009
1846374	9606.ENSP00000274311	3.34
1846723	9606.ENSP00000281419	2.63
1863597	9606.ENSP00000461324	7.43
1846136	9606.ENSP00000270202	7.04
1856989	9606.ENSP00000368468	12.0
1860210	9606.ENSP00000400175	920
1851242	9606.ENSP00000330320	0.273
1860721	9606.ENSP00000408464	0.07
1851212	9606.ENSP00000330060	1.56
1852535	9606.ENSP00000342008	0.004
1854013	9606.ENSP00000353656	2.36
1847448	9606.ENSP00000293872	12.0
1849862	9606.ENSP00000316329	15.8
1861063	9606.ENSP00000414144	0.06
1847969	9606.ENSP00000298542	0.002
1842601	9606.ENSP00000216468	3.75
1850253	9606.ENSP00000320508	4.63
1862423	9606.ENSP00000447537	1.29
1861261	9606.ENSP00000417061	0.04
1862615	9606.ENSP00000449535	0.712
1847077	9606.ENSP00000287641	3.2
1849175	9606.ENSP00000309432	3.84
1856600	9606.ENSP00000366246	1.64
1844628	9606.ENSP00000258729	12.4
1854369	9606.ENSP00000355402	10.7
1853731	9606.ENSP00000351552	0.4
1847058	9606.ENSP00000287202	0.24
1844711	9606.ENSP00000259632	108
1850655	9606.ENSP00000324560	0.034
1842801	9606.ENSP00000220772	14.9
1856251	9606.ENSP00000364298	0.555
1855937	9606.ENSP00000362656	0.331
1854192	9606.ENSP00000354687	45.8
1859070	9606.ENSP00000385814	0.23
1851936	9606.ENSP00000336856	7.34
1845484	9606.ENSP00000264126	0.851
1847229	9606.ENSP00000290390	0.052
1853096	9606.ENSP00000346827	117
1849895	9606.ENSP00000316681	0.002
1852317	9606.ENSP00000340361	0.032
1848692	9606.ENSP00000304987	0.031
1851221	9606.ENSP00000330148	0.337
1850184	9606.ENSP00000319799	0.636
1845515	9606.ENSP00000264257	0.002
1843832	9606.ENSP00000246747	29.4
1863848	9606.ENSP00000464036	2.21
1852735	9606.ENSP00000343741	0
1861895	9606.ENSP00000431971	0.412
1843155	9606.ENSP00000228682	0
1852763	9606.ENSP00000344012	0
1843753	9606.ENSP00000245304	208
1851405	9606.ENSP00000331879	0.418
1846563	9606.ENSP00000278407	32.6
1844941	9606.ENSP00000261588	0.158
1854640	9606.ENSP00000356621	0.534
1846437	9606.ENSP00000275233	0.001
1863748	9606.ENSP00000462883	0.001
1858192	9606.ENSP00000377934	0.954
1861633	9606.ENSP00000424707	6.61
1855990	9606.ENSP00000362924	1284
1842908	9606.ENSP00000222308	16.3
1842671	9606.ENSP00000217456	93.8
1854154	9606.ENSP00000354574	0.718
1845856	9606.ENSP00000266086	0.002
1842682	9606.ENSP00000217971	878
1842926	9606.ENSP00000222567	0.002
1842454	9606.ENSP00000209873	0.34
1854384	9606.ENSP00000355465	0.299
1847949	9606.ENSP00000298298	0.02
1848953	9606.ENSP00000307369	6.2
1855585	9606.ENSP00000361014	0.019
1851566	9606.ENSP00000333266	0.004
1844799	9606.ENSP00000260563	12.1
1848600	9606.ENSP00000304102	36.7
1863063	9606.ENSP00000456635	0.001
1846257	9606.ENSP00000272427	6.53
1861677	9606.ENSP00000426159	0.054
1863911	9606.ENSP00000465194	4.73
1845416	9606.ENSP00000263798	0.414
1849060	9606.ENSP00000308344	11.2
1857780	9606.ENSP00000373637	2.51
1850425	9606.ENSP00000322218	0.603
1863004	9606.ENSP00000455908	29.6
1848253	9606.ENSP00000301175	0.002
1843809	9606.ENSP00000246166	2.66
1845637	9606.ENSP00000264893	505
1844063	9606.ENSP00000251496	0.445
1844992	9606.ENSP00000261783	1.81
1846137	9606.ENSP00000270221	1.07
1853459	9606.ENSP00000349560	48.8
1842490	9606.ENSP00000215570	4.79
1858198	9606.ENSP00000377954	18.1
1842510	9606.ENSP00000215812	1.84
1844024	9606.ENSP00000250838	0.002
1859497	9606.ENSP00000390478	0.107
1853670	9606.ENSP00000351108	136
1862734	9606.ENSP00000450995	19.1
1851608	9606.ENSP00000333657	0
1850038	9606.ENSP00000318318	26.3
1862794	9606.ENSP00000452252	0.104
1851045	9606.ENSP00000328487	0
1858741	9606.ENSP00000382511	0.088
1854774	9606.ENSP00000357288	2.67
1847224	9606.ENSP00000290349	1502
1850426	9606.ENSP00000322229	0.341
1850952	9606.ENSP00000327716	2.76
1847154	9606.ENSP00000289104	36.0
1853957	9606.ENSP00000353224	14.0
1860202	9606.ENSP00000400101	40.8
1854893	9606.ENSP00000357823	1.12
1852594	9606.ENSP00000342434	5.23
1846182	9606.ENSP00000271064	0.66
1857764	9606.ENSP00000373485	0.006
1858761	9606.ENSP00000382707	4.86
1860564	9606.ENSP00000405950	4.6
1851685	9606.ENSP00000334148	0.001
1850252	9606.ENSP00000320503	2.49
1848524	9606.ENSP00000303394	0.493
1845517	9606.ENSP00000264265	8.78
1847652	9606.ENSP00000295962	5.19
1842595	9606.ENSP00000216442	775
1843164	9606.ENSP00000228841	6.63
1843933	9606.ENSP00000248933	2.37
1846880	9606.ENSP00000284031	795
1850327	9606.ENSP00000321259	129
1847702	9606.ENSP00000296266	0.012
1848149	9606.ENSP00000300147	1.03
1844900	9606.ENSP00000261386	1.97
1853720	9606.ENSP00000351484	0.003
1846009	9606.ENSP00000268261	0.465
1846135	9606.ENSP00000270176	4.17
1844497	9606.ENSP00000257254	0.22
1843187	9606.ENSP00000229251	73.8
1850787	9606.ENSP00000325958	9.01
1845299	9606.ENSP00000263181	0.007
1848115	9606.ENSP00000299957	3.22
1844503	9606.ENSP00000257312	0.031
1851224	9606.ENSP00000330199	20.9
1844027	9606.ENSP00000250896	0.013
1845490	9606.ENSP00000264160	0.381
1851890	9606.ENSP00000336127	16.6
1842945	9606.ENSP00000222812	851
1843807	9606.ENSP00000246117	7.37
1861848	9606.ENSP00000430706	190
1848887	9606.ENSP00000306866	51.2
1848903	9606.ENSP00000306999	0.002
1863037	9606.ENSP00000456318	205
1850828	9606.ENSP00000326381	112
1860896	9606.ENSP00000411096	0.096
1849371	9606.ENSP00000311005	5.2
1862799	9606.ENSP00000452347	2.54
1853810	9606.ENSP00000352175	1.45
1851258	9606.ENSP00000330442	0
1848272	9606.ENSP00000301286	5.44
1844015	9606.ENSP00000250559	358
1849757	9606.ENSP00000315106	0.004
1846264	9606.ENSP00000272519	213
1859117	9606.ENSP00000386175	0.023
1846376	9606.ENSP00000274341	86.0
1843615	9606.ENSP00000242210	1.2
1859831	9606.ENSP00000394794	0
1851464	9606.ENSP00000332359	2.04
1845514	9606.ENSP00000264255	11.0
1843129	9606.ENSP00000227880	0.003
1854979	9606.ENSP00000358212	0.009
1853819	9606.ENSP00000352248	6.04
1843937	9606.ENSP00000248975	1426
1849813	9606.ENSP00000315713	0.035
1864637	9606.ENSP00000471732	0.231
1844363	9606.ENSP00000255194	13.3
1851182	9606.ENSP00000329757	344
1853135	9606.ENSP00000347168	361
1856764	9606.ENSP00000367086	496
1845951	9606.ENSP00000267512	92.3
1863168	9606.ENSP00000457993	26.6
1849500	9606.ENSP00000312143	0.397
1858283	9606.ENSP00000378699	6.11
1859209	9606.ENSP00000386810	0.611
1861069	9606.ENSP00000414237	0.1
1845240	9606.ENSP00000262903	0.235
1860043	9606.ENSP00000398064	92.8
1854704	9606.ENSP00000356982	35.7
1856522	9606.ENSP00000365759	1.73
1850875	9606.ENSP00000326869	1.58
1856974	9606.ENSP00000368349	0.02
1845477	9606.ENSP00000264079	0.452
1852447	9606.ENSP00000341344	39.0
1845679	9606.ENSP00000265069	4.65
1855673	9606.ENSP00000361475	208
1850900	9606.ENSP00000327191	31.4
1855031	9606.ENSP00000358478	0
1856106	9606.ENSP00000363506	5.2
1845382	9606.ENSP00000263645	835
1850182	9606.ENSP00000319788	30.1
1847208	9606.ENSP00000290158	165
1850771	9606.ENSP00000325785	4.29
1851701	9606.ENSP00000334280	1.21
1843077	9606.ENSP00000226218	27.5
1850522	9606.ENSP00000323191	0.056
1854450	9606.ENSP00000355759	95.1
1843162	9606.ENSP00000228825	188
1855884	9606.ENSP00000362424	0.445
1860338	9606.ENSP00000402343	0.002
1850258	9606.ENSP00000320543	1.91
1845258	9606.ENSP00000262968	1.12
1848865	9606.ENSP00000306614	14.0
1857305	9606.ENSP00000370299	2.13
1853285	9606.ENSP00000348316	68.1
1861981	9606.ENSP00000434724	24.4
1853463	9606.ENSP00000349577	11.0
1849273	9606.ENSP00000310219	159
1845055	9606.ENSP00000262067	5.45
1858034	9606.ENSP00000376443	0.166
1845715	9606.ENSP00000265271	0.432
1856463	9606.ENSP00000365413	0.534
1861157	9606.ENSP00000415452	0.152
1863650	9606.ENSP00000461728	2.0
1849481	9606.ENSP00000311997	258
1844967	9606.ENSP00000261693	0
1855895	9606.ENSP00000362481	0.822
1846975	9606.ENSP00000285814	0.783
1856375	9606.ENSP00000364929	0.572
1851117	9606.ENSP00000329165	8.8
1845286	9606.ENSP00000263097	2.26
1845451	9606.ENSP00000263991	3.46
1857560	9606.ENSP00000372155	154
1855708	9606.ENSP00000361640	114
1856059	9606.ENSP00000363313	3.46
1859250	9606.ENSP00000387219	2.38
1848175	9606.ENSP00000300403	0.196
1853531	9606.ENSP00000350011	18.7
1846509	9606.ENSP00000276651	29.5
1860305	9606.ENSP00000401770	3.57
1842182	9606.ENSP00000016171	0.652
1846926	9606.ENSP00000284776	3.88
1853578	9606.ENSP00000350348	1.72
1844986	9606.ENSP00000261755	2.36
1852907	9606.ENSP00000345195	43.0
1852607	9606.ENSP00000342560	0.097
1849969	9606.ENSP00000317579	2.16
1843760	9606.ENSP00000245479	0.51
1857811	9606.ENSP00000373918	206
1861921	9606.ENSP00000432786	0.38
1859066	9606.ENSP00000385746	21.8
1858984	9606.ENSP00000384823	0.239
1853366	9606.ENSP00000348888	1.5
1860955	9606.ENSP00000412189	217
1844692	9606.ENSP00000259406	0.406
1844148	9606.ENSP00000252669	0
1853946	9606.ENSP00000353114	3.38
1852966	9606.ENSP00000345719	12.0
1848617	9606.ENSP00000304236	14.3
1849031	9606.ENSP00000308057	3156
1856359	9606.ENSP00000364839	0.014
1845257	9606.ENSP00000262966	14.7
1845573	9606.ENSP00000264606	11.0
1861920	9606.ENSP00000432768	33.2
1844493	9606.ENSP00000257209	0.166
1842759	9606.ENSP00000219548	20.6
1843169	9606.ENSP00000228872	5.69
1852556	9606.ENSP00000342121	0.202
1843340	9606.ENSP00000233143	460
1858398	9606.ENSP00000379712	8.82
1859039	9606.ENSP00000385478	0.367
1847464	9606.ENSP00000294066	1.34
1854488	9606.ENSP00000355944	0.14
1857078	9606.ENSP00000368999	0.854
1857876	9606.ENSP00000375057	0.081
1861911	9606.ENSP00000432481	0.07
1848777	9606.ENSP00000305839	31.5
1850090	9606.ENSP00000318884	1.73
1860856	9606.ENSP00000410626	0.188
1850354	9606.ENSP00000321455	0.37
1842690	9606.ENSP00000218075	1.29
1846579	9606.ENSP00000278671	66.7
1849459	9606.ENSP00000311747	30.3
1853334	9606.ENSP00000348708	1.85
1842179	9606.ENSP00000014914	0.004
1855161	9606.ENSP00000359045	0.206
1846516	9606.ENSP00000276816	0.14
1842883	9606.ENSP00000222115	0
1854974	9606.ENSP00000358188	0.002
1846776	9606.ENSP00000282223	0.003
1854344	9606.ENSP00000355299	2.52
1844230	9606.ENSP00000253457	3.87
1855562	9606.ENSP00000360916	2.98
1851574	9606.ENSP00000333326	3427
1853409	9606.ENSP00000349208	0
1863859	9606.ENSP00000464167	0.548
1847640	9606.ENSP00000295901	49.3
1859628	9606.ENSP00000392257	0.002
1848584	9606.ENSP00000303928	0
1849515	9606.ENSP00000312286	0.007
1847734	9606.ENSP00000296468	0.691
1846973	9606.ENSP00000285737	0.007
1858989	9606.ENSP00000384876	0.258
1856644	9606.ENSP00000366434	0
1860536	9606.ENSP00000405574	3.51
1854638	9606.ENSP00000356607	0.827
1863998	9606.ENSP00000468046	0.005
1844605	9606.ENSP00000258424	589
1848270	9606.ENSP00000301281	16.8
1854535	9606.ENSP00000356143	0.003
1855964	9606.ENSP00000362776	0.115
1850265	9606.ENSP00000320627	0.002
1852637	9606.ENSP00000342889	3.41
1848989	9606.ENSP00000307722	1.15
1858538	9606.ENSP00000380996	11.8
1844077	9606.ENSP00000251645	39.2
1849600	9606.ENSP00000313110	0.802
1846513	9606.ENSP00000276692	3.68
1858516	9606.ENSP00000380824	18.0
1860393	9606.ENSP00000403270	0.148
1855507	9606.ENSP00000360621	0.001
1857986	9606.ENSP00000376024	0.587
1854357	9606.ENSP00000355343	13.4
1849251	9606.ENSP00000310040	24.2
1849323	9606.ENSP00000310623	1.06
1858547	9606.ENSP00000381034	0.027
1861527	9606.ENSP00000421380	1.54
1860573	9606.ENSP00000406027	16.3
1844866	9606.ENSP00000261211	0.215
1852527	9606.ENSP00000341957	0.241
1847848	9606.ENSP00000297283	197
1862815	9606.ENSP00000452773	2.04
1843594	9606.ENSP00000241312	0.11
1856344	9606.ENSP00000364777	1.42
