#id: 441
#name: H.sapiens - Cell line, MCF7 (Geiger,MCP,2012)
#score: 11.77
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, MCF7, from<a href="http://www.mcponline.org/cgi/doi/10.1074/mcp.M111.014050" target="_blank">Geiger,MCP,2012</a><br/><b>Interaction consistency score</b>: 11.77&nbsp<b>Coverage</b>: 45
#organ: CELL_LINE
#integrated: false
#coverage: 45
#publication_year: 2012
#filename: 9606-iBAQ_MCF7_Geiger_2012_uniprot.txt
#
#internal_id	string_external_id	abundance
1848903	9606.ENSP00000306999	79.4
1851811	9606.ENSP00000335106	134
1860688	9606.ENSP00000407818	139
1853051	9606.ENSP00000346437	164
1863607	9606.ENSP00000461388	86.9
1854401	9606.ENSP00000355536	141
1859255	9606.ENSP00000387262	332
1843727	9606.ENSP00000244576	0
1858088	9606.ENSP00000376957	76.0
1859730	9606.ENSP00000393571	0
1845214	9606.ENSP00000262776	156
1854128	9606.ENSP00000354487	0
1844512	9606.ENSP00000257548	98.3
1845638	9606.ENSP00000264895	0
1863089	9606.ENSP00000457016	100
1852518	9606.ENSP00000341885	217
1843282	9606.ENSP00000231198	167
1843350	9606.ENSP00000233535	0
1845766	9606.ENSP00000265529	0
1856469	9606.ENSP00000365443	0
1849473	9606.ENSP00000311876	185
1861872	9606.ENSP00000431376	37.3
1848483	9606.ENSP00000303057	184
1861640	9606.ENSP00000424838	0
1843581	9606.ENSP00000240874	62.9
1851123	9606.ENSP00000329212	39.0
1849874	9606.ENSP00000316482	0
1859060	9606.ENSP00000385720	149
1842898	9606.ENSP00000222256	23.1
1852023	9606.ENSP00000337641	175
1848955	9606.ENSP00000307423	163
1851354	9606.ENSP00000331514	51.8
1854214	9606.ENSP00000354774	153
1853007	9606.ENSP00000346045	110
1842608	9606.ENSP00000216500	181
1858123	9606.ENSP00000377374	191
1855674	9606.ENSP00000361483	68.8
1848351	9606.ENSP00000301920	82.5
1858741	9606.ENSP00000382511	42.6
1846600	9606.ENSP00000278903	139
1854397	9606.ENSP00000355518	183
1845807	9606.ENSP00000265801	0
