#id: 224
#name: H.sapiens - Urine (Integrated)
#score: 8.02
#weight: 
#description: integrated dataset: weighted average of all H.sapiens URINE datasets<br/><b>Interaction consistency score</b>: 8.02&nbsp<b>Coverage</b>: 14
#organ: URINE
#integrated : true
#coverage: 14
#publication_year: 2017
#filename: 9606-URINE-integrated.txt
#
#internal_id	string_external_id	abundance
1858332	9606.ENSP00000379140	119
1850064	9606.ENSP00000318635	2.63
1848483	9606.ENSP00000303057	72.6
1845683	9606.ENSP00000265074	3.01
1848008	9606.ENSP00000298942	25.7
1848568	9606.ENSP00000303766	2.86
1842302	9606.ENSP00000168148	20.0
1845214	9606.ENSP00000262776	3532
1851610	9606.ENSP00000333664	17.5
1844030	9606.ENSP00000250971	178
1849507	9606.ENSP00000312235	6.05
1856125	9606.ENSP00000363603	136
1855521	9606.ENSP00000360687	25025
1850586	9606.ENSP00000323856	9.33
1844745	9606.ENSP00000259989	12.2
1846003	9606.ENSP00000268182	163
1845747	9606.ENSP00000265417	3.3
1844217	9606.ENSP00000253354	26.5
1845339	9606.ENSP00000263368	652
1862864	9606.ENSP00000454253	13.8
1846999	9606.ENSP00000286201	6.33
1842898	9606.ENSP00000222256	3.85
1856140	9606.ENSP00000363676	10.5
1851354	9606.ENSP00000331514	1849
1859702	9606.ENSP00000393241	49.2
1851571	9606.ENSP00000333298	176
1854397	9606.ENSP00000355518	1.24
1854709	9606.ENSP00000356991	139
1842937	9606.ENSP00000222725	7.7
1854822	9606.ENSP00000357555	3.36
1850060	9606.ENSP00000318607	12.0
1856166	9606.ENSP00000363826	2.43
1843291	9606.ENSP00000231484	7.84
1852221	9606.ENSP00000339479	9.48
1843731	9606.ENSP00000244661	683
1855516	9606.ENSP00000360671	82.3
1855600	9606.ENSP00000361083	420
1845897	9606.ENSP00000266718	424
1852864	9606.ENSP00000344829	1634
1862814	9606.ENSP00000452762	42.1
1856904	9606.ENSP00000367891	585
1848820	9606.ENSP00000306223	0.358
1855086	9606.ENSP00000358737	21.2
1855858	9606.ENSP00000362329	103
1861487	9606.ENSP00000420487	253
1846151	9606.ENSP00000270452	3.12
1860790	9606.ENSP00000409382	0.471
1846344	9606.ENSP00000273920	20.3
1844077	9606.ENSP00000251645	229
1854841	9606.ENSP00000357643	0.447
1844793	9606.ENSP00000260447	59.0
1852440	9606.ENSP00000341285	20.5
1849660	9606.ENSP00000313875	11.9
1853325	9606.ENSP00000348635	2.69
1848909	9606.ENSP00000307046	10.9
1852518	9606.ENSP00000341885	51.9
1843354	9606.ENSP00000233596	14.7
1848343	9606.ENSP00000301873	2.94
1848824	9606.ENSP00000306261	330
1849502	9606.ENSP00000312158	63.0
1853243	9606.ENSP00000347988	95.0
1842763	9606.ENSP00000219599	72.3
1858125	9606.ENSP00000377381	8.72
1846581	9606.ENSP00000278742	0.477
1860021	9606.ENSP00000397679	29.7
1859018	9606.ENSP00000385142	0.787
1843632	9606.ENSP00000242577	293
1843441	9606.ENSP00000236826	8.92
1846649	9606.ENSP00000280082	1.01
1858158	9606.ENSP00000377640	12.7
1853986	9606.ENSP00000353472	0.26
1845642	9606.ENSP00000264914	11.8
1843112	9606.ENSP00000227378	371
1847187	9606.ENSP00000289779	89.2
1843701	9606.ENSP00000244137	171
1848151	9606.ENSP00000300161	501
1847841	9606.ENSP00000297258	3418
1843442	9606.ENSP00000236850	4899
1845181	9606.ENSP00000262613	98.0
1859665	9606.ENSP00000392709	5.9
1849409	9606.ENSP00000311344	15.1
1842815	9606.ENSP00000221138	31.3
1857531	9606.ENSP00000371886	5.71
1857211	9606.ENSP00000369736	352
1847517	9606.ENSP00000294973	10.3
1851002	9606.ENSP00000328173	49.6
1863411	9606.ENSP00000459775	4.74
1845671	9606.ENSP00000265029	8.05
1843443	9606.ENSP00000236877	1.6
1845020	9606.ENSP00000261890	81.1
1856800	9606.ENSP00000367265	22.7
1844410	9606.ENSP00000256178	758
1864016	9606.ENSP00000468690	5.57
1853180	9606.ENSP00000347507	0.028
1856609	9606.ENSP00000366288	4.48
1853928	9606.ENSP00000353007	262
1855051	9606.ENSP00000358548	50.3
1842981	9606.ENSP00000223369	4.89
1845007	9606.ENSP00000261854	4.7
1857771	9606.ENSP00000373570	2.42
1850481	9606.ENSP00000322788	95.1
1844460	9606.ENSP00000256682	155
1856660	9606.ENSP00000366525	167
1843571	9606.ENSP00000240617	1.37
1856600	9606.ENSP00000366246	2.59
1842437	9606.ENSP00000206380	16.3
1845460	9606.ENSP00000264025	7.82
1848855	9606.ENSP00000306524	6.86
1842801	9606.ENSP00000220772	72.7
1861242	9606.ENSP00000416706	197
1850374	9606.ENSP00000321691	6.11
1860733	9606.ENSP00000408632	1515
1842663	9606.ENSP00000217407	42.2
1852826	9606.ENSP00000344504	5.33
1856360	9606.ENSP00000364840	1.27
1853333	9606.ENSP00000348706	251
1858520	9606.ENSP00000380869	16.2
1852730	9606.ENSP00000343690	0.57
1856940	9606.ENSP00000368135	98.6
1845017	9606.ENSP00000261883	18.4
1855499	9606.ENSP00000360569	0.468
1853122	9606.ENSP00000347041	11.7
1853568	9606.ENSP00000350275	683
1856298	9606.ENSP00000364589	0.861
1845209	9606.ENSP00000262752	0.273
1843753	9606.ENSP00000245304	6.61
1855974	9606.ENSP00000362814	10.3
1846563	9606.ENSP00000278407	3279
1856385	9606.ENSP00000364979	0.356
1848689	9606.ENSP00000304945	405
1846836	9606.ENSP00000283179	55.6
1849103	9606.ENSP00000308727	3.16
1855990	9606.ENSP00000362924	3421
1854695	9606.ENSP00000356946	474
1858211	9606.ENSP00000378130	247
1843445	9606.ENSP00000236959	1.47
1842682	9606.ENSP00000217971	3.51
1854637	9606.ENSP00000356602	817
1845743	9606.ENSP00000265394	186
1853003	9606.ENSP00000346022	8.42
1853835	9606.ENSP00000352319	173
1855279	9606.ENSP00000359540	53.5
1844973	9606.ENSP00000261716	2.04
1845665	9606.ENSP00000265016	36.6
1845416	9606.ENSP00000263798	1.96
1845249	9606.ENSP00000262947	55.2
1849183	9606.ENSP00000309503	1585
1846868	9606.ENSP00000283752	1024
1845955	9606.ENSP00000267568	3.36
1853132	9606.ENSP00000347152	0.27
1842521	9606.ENSP00000215909	93.9
1848265	9606.ENSP00000301258	712
1846291	9606.ENSP00000273047	49.2
1858619	9606.ENSP00000381565	16.4
1850119	9606.ENSP00000319166	0.191
1843234	9606.ENSP00000230050	13.9
1862734	9606.ENSP00000450995	1.47
1844929	9606.ENSP00000261517	1.32
1842673	9606.ENSP00000217652	37.2
1847224	9606.ENSP00000290349	342
1853957	9606.ENSP00000353224	0.379
1843268	9606.ENSP00000230882	3.17
1849932	9606.ENSP00000317141	38.0
1848099	9606.ENSP00000299752	1.6
1848634	9606.ENSP00000304370	0.912
1858761	9606.ENSP00000382707	50.8
1852653	9606.ENSP00000343040	43.7
1854006	9606.ENSP00000353624	335
1852386	9606.ENSP00000340935	6.85
1853184	9606.ENSP00000347548	0.526
1842716	9606.ENSP00000219054	1.89
1842563	9606.ENSP00000216200	4.46
1846728	9606.ENSP00000281456	39.9
1846713	9606.ENSP00000281172	35.8
1854096	9606.ENSP00000354251	6.04
1842464	9606.ENSP00000211122	90.6
1850327	9606.ENSP00000321259	162
1844575	9606.ENSP00000258168	9.63
1852144	9606.ENSP00000338799	25.4
1854869	9606.ENSP00000357753	269
1846264	9606.ENSP00000272519	219
1853944	9606.ENSP00000353099	24.1
1843187	9606.ENSP00000229251	1.85
1855221	9606.ENSP00000359345	24.8
1854723	9606.ENSP00000357060	2.96
1848846	9606.ENSP00000306461	200
1854636	9606.ENSP00000356599	45.5
1845039	9606.ENSP00000262013	0.406
1850828	9606.ENSP00000326381	19.2
1862799	9606.ENSP00000452347	67.3
1853903	9606.ENSP00000352835	526
1851245	9606.ENSP00000330343	6.89
1844015	9606.ENSP00000250559	224
1856466	9606.ENSP00000365435	60.8
1842918	9606.ENSP00000222402	5.64
1855864	9606.ENSP00000362352	2.46
1861219	9606.ENSP00000416293	26.3
1859831	9606.ENSP00000394794	2.33
1848179	9606.ENSP00000300413	48.5
1853819	9606.ENSP00000352248	23.1
1843937	9606.ENSP00000248975	48.1
1856207	9606.ENSP00000364076	18.4
1853360	9606.ENSP00000348838	1.06
1853135	9606.ENSP00000347168	335
1861834	9606.ENSP00000430333	0.939
1851022	9606.ENSP00000328325	160
1846431	9606.ENSP00000275189	4.29
1844558	9606.ENSP00000257951	19.3
1844406	9606.ENSP00000256103	10.1
1846901	9606.ENSP00000284320	7.05
1856522	9606.ENSP00000365759	36.9
1854017	9606.ENSP00000353679	747
1855673	9606.ENSP00000361475	2.52
1856145	9606.ENSP00000363708	2.39
1845382	9606.ENSP00000263645	178
1844091	9606.ENSP00000251968	231
1847208	9606.ENSP00000290158	10.8
1852301	9606.ENSP00000340237	4.12
1843077	9606.ENSP00000226218	1106
1848268	9606.ENSP00000301272	4.38
1849294	9606.ENSP00000310440	1175
1844819	9606.ENSP00000260746	38.4
1845140	9606.ENSP00000262428	383
1845258	9606.ENSP00000262968	2.94
1843722	9606.ENSP00000244534	197
1854808	9606.ENSP00000357470	1.86
1849273	9606.ENSP00000310219	57.6
1861575	9606.ENSP00000422846	116
1853802	9606.ENSP00000352138	23.5
1847568	9606.ENSP00000295367	1933
1856376	9606.ENSP00000364934	239
1851117	9606.ENSP00000329165	27.6
1855241	9606.ENSP00000359403	135
1851846	9606.ENSP00000335397	97.7
1857560	9606.ENSP00000372155	40.4
1862764	9606.ENSP00000451484	3.22
1844986	9606.ENSP00000261755	85.7
1843431	9606.ENSP00000235932	10.9
1857811	9606.ENSP00000373918	17.1
1847733	9606.ENSP00000296464	4.98
1845100	9606.ENSP00000262262	18.6
1853366	9606.ENSP00000348888	3228
1845767	9606.ENSP00000265537	4.86
1864824	9606.ENSP00000472710	4.34
1847269	9606.ENSP00000290949	10.7
1863194	9606.ENSP00000458238	0.777
1842894	9606.ENSP00000222247	7.59
1842281	9606.ENSP00000161559	24.9
1848617	9606.ENSP00000304236	3912
1849303	9606.ENSP00000310491	55.1
1844069	9606.ENSP00000251582	2.13
1852103	9606.ENSP00000338369	12.4
1861880	9606.ENSP00000431536	20.4
1843340	9606.ENSP00000233143	1275
1853752	9606.ENSP00000351682	1.85
1858075	9606.ENSP00000376865	2.03
1857538	9606.ENSP00000371936	1.38
1848511	9606.ENSP00000303242	4.19
1862001	9606.ENSP00000435412	0.266
1848837	9606.ENSP00000306382	8.3
1858105	9606.ENSP00000377148	0.518
1849469	9606.ENSP00000311847	48.0
1863114	9606.ENSP00000457299	3.61
1842823	9606.ENSP00000221283	46.9
1846579	9606.ENSP00000278671	12.5
1849816	9606.ENSP00000315757	54.4
1858518	9606.ENSP00000380855	60.9
1852584	9606.ENSP00000342344	0.68
1842179	9606.ENSP00000014914	115
1853058	9606.ENSP00000346483	15.2
1858306	9606.ENSP00000378920	0.722
1854588	9606.ENSP00000356389	11.4
1851288	9606.ENSP00000330825	31.4
1850244	9606.ENSP00000320416	55.0
1842332	9606.ENSP00000178638	58.5
1846776	9606.ENSP00000282223	4.68
1848906	9606.ENSP00000307014	173
1842584	9606.ENSP00000216336	278
1845429	9606.ENSP00000263867	99.2
1855562	9606.ENSP00000360916	2.94
1843786	9606.ENSP00000245934	5.66
1846937	9606.ENSP00000284984	9.85
1847640	9606.ENSP00000295901	0.807
1852160	9606.ENSP00000338989	5.62
1854793	9606.ENSP00000357392	24.2
1852759	9606.ENSP00000343957	1.82
1850618	9606.ENSP00000324173	205
1847542	9606.ENSP00000295137	238
1845228	9606.ENSP00000262865	39.1
1861848	9606.ENSP00000430706	113
1848300	9606.ENSP00000301464	39.9
1857259	9606.ENSP00000370007	53817
1858170	9606.ENSP00000377778	115
1844605	9606.ENSP00000258424	7.57
1850878	9606.ENSP00000326884	11.2
1848270	9606.ENSP00000301281	1.82
1852652	9606.ENSP00000343027	206
1845475	9606.ENSP00000264071	124
1842319	9606.ENSP00000173527	1.15
1855964	9606.ENSP00000362776	0.193
1847228	9606.ENSP00000290378	267
1854430	9606.ENSP00000355651	3.58
1857142	9606.ENSP00000369395	21.6
1854866	9606.ENSP00000357739	23.7
1851273	9606.ENSP00000330633	1.56
1843678	9606.ENSP00000243662	3.76
1855892	9606.ENSP00000362463	153
1851265	9606.ENSP00000330523	2.02
1860874	9606.ENSP00000410833	2.61
1854095	9606.ENSP00000354238	0.428
1862121	9606.ENSP00000439189	214
1861527	9606.ENSP00000421380	23.1
1847848	9606.ENSP00000297283	56.9
1843595	9606.ENSP00000241337	24.0
1846675	9606.ENSP00000280560	0.093
1853318	9606.ENSP00000348578	1.45
1863907	9606.ENSP00000465021	210
1855357	9606.ENSP00000359864	34.4
1847742	9606.ENSP00000296503	79.1
1851814	9606.ENSP00000335153	87.5
1849598	9606.ENSP00000313079	4.45
1848926	9606.ENSP00000307181	30.1
1856371	9606.ENSP00000364898	18.3
1853473	9606.ENSP00000349658	17.3
1853806	9606.ENSP00000352163	9.35
1847508	9606.ENSP00000294811	0.369
1845991	9606.ENSP00000268097	96.5
1849179	9606.ENSP00000309474	15.9
1857133	9606.ENSP00000369349	71.6
1860195	9606.ENSP00000400010	41.8
1854004	9606.ENSP00000353608	23.7
1849092	9606.ENSP00000308610	0.422
1848823	9606.ENSP00000306253	9.62
1851430	9606.ENSP00000332118	6.55
1842204	9606.ENSP00000037502	11.7
1853186	9606.ENSP00000347560	2.12
1862262	9606.ENSP00000443989	14.9
1850234	9606.ENSP00000320324	105
1852326	9606.ENSP00000340463	464
1851351	9606.ENSP00000331487	7.24
1845571	9606.ENSP00000264601	10.6
1853081	9606.ENSP00000346671	4.23
1848065	9606.ENSP00000299441	2.92
1846869	9606.ENSP00000283871	31.1
1843041	9606.ENSP00000225665	34.7
1842246	9606.ENSP00000078429	77.7
1846304	9606.ENSP00000273179	4.59
1842121	9606.ENSP00000004103	2.25
1842985	9606.ENSP00000223500	628
1849220	9606.ENSP00000309757	15.5
1844287	9606.ENSP00000254322	33.2
1848092	9606.ENSP00000299698	206
1846118	9606.ENSP00000269886	89.3
1844126	9606.ENSP00000252483	164
1860763	9606.ENSP00000409126	5.72
1843120	9606.ENSP00000227525	8.19
1842662	9606.ENSP00000217402	402
1859716	9606.ENSP00000393379	0.289
1854230	9606.ENSP00000354841	936
1845497	9606.ENSP00000264187	787
1848620	9606.ENSP00000304283	104
1842346	9606.ENSP00000184266	15.1
1844492	9606.ENSP00000257198	7.81
1850181	9606.ENSP00000319781	6.46
1859959	9606.ENSP00000396722	20.1
1847869	9606.ENSP00000297439	2034
1856078	9606.ENSP00000363388	1.27
1842131	9606.ENSP00000005286	4.87
1850793	9606.ENSP00000326042	68.4
1851300	9606.ENSP00000330959	1.35
1859086	9606.ENSP00000386043	25.6
1848354	9606.ENSP00000301939	2361
1855113	9606.ENSP00000358851	12.9
1857094	9606.ENSP00000369126	1.7
1852925	9606.ENSP00000345359	5.68
1845324	9606.ENSP00000263273	66.1
1854546	9606.ENSP00000356198	4.49
1853189	9606.ENSP00000347596	1659
1846162	9606.ENSP00000270586	5.88
1854354	9606.ENSP00000355325	6.96
1850918	9606.ENSP00000327431	277
1843296	9606.ENSP00000231524	12.3
1847205	9606.ENSP00000290122	11.2
1850385	9606.ENSP00000321746	1.43
1848150	9606.ENSP00000300151	33.6
1842799	9606.ENSP00000220763	239
1856334	9606.ENSP00000364731	7.41
1853890	9606.ENSP00000352704	3.51
1855181	9606.ENSP00000359151	6.65
1863721	9606.ENSP00000462701	0.184
1844781	9606.ENSP00000260363	0.416
1854857	9606.ENSP00000357708	898
1848461	9606.ENSP00000302851	22.2
1854853	9606.ENSP00000357692	57.4
1863857	9606.ENSP00000464149	54.3
1849476	9606.ENSP00000311905	21.4
1857851	9606.ENSP00000374372	28.0
1844139	9606.ENSP00000252593	7.78
1859676	9606.ENSP00000392859	1.04
1845755	9606.ENSP00000265447	636
1845569	9606.ENSP00000264595	34.6
1845081	9606.ENSP00000262177	8.4
1855527	9606.ENSP00000360718	4.0
1843314	9606.ENSP00000232461	8.41
1863055	9606.ENSP00000456548	8.42
1849141	9606.ENSP00000309096	383
1845622	9606.ENSP00000264790	2.5
1856683	9606.ENSP00000366641	185
1848050	9606.ENSP00000299335	52.9
1851922	9606.ENSP00000336762	75.6
1842892	9606.ENSP00000222219	52.7
1851928	9606.ENSP00000336799	188
1850192	9606.ENSP00000319918	8.25
1854503	9606.ENSP00000356016	43.8
1843641	9606.ENSP00000242786	3.07
1858423	9606.ENSP00000380033	1.95
1843367	9606.ENSP00000233809	322
1848190	9606.ENSP00000300571	396
1854097	9606.ENSP00000354255	1.36
1856742	9606.ENSP00000366962	251
1857928	9606.ENSP00000375430	1.6
1843461	9606.ENSP00000237500	37.2
1848583	9606.ENSP00000303920	7.83
1845795	9606.ENSP00000265727	0.459
1852214	9606.ENSP00000339399	77.4
1854001	9606.ENSP00000353581	683
1843872	9606.ENSP00000247665	419
