#id: 419
#name: H.sapiens - Rectum (Integrated)
#score: 19.57
#weight: 
#description: integrated dataset: weighted average of all H.sapiens RECTUM datasets<br/><b>Interaction consistency score</b>: 19.57&nbsp<b>Coverage</b>: 38
#organ: RECTUM
#integrated : true
#coverage: 38
#publication_year: 2017
#filename: 9606-RECTUM-integrated.txt
#
#internal_id	string_external_id	abundance
1845522	9606.ENSP00000264316	0.021
1849439	9606.ENSP00000311545	0.824
1862182	9606.ENSP00000441462	0.317
1848483	9606.ENSP00000303057	106
1853051	9606.ENSP00000346437	22.1
1848008	9606.ENSP00000298942	70.8
1847554	9606.ENSP00000295228	4.5
1854401	9606.ENSP00000355536	5.23
1859255	9606.ENSP00000387262	234
1853137	9606.ENSP00000347170	0.192
1845214	9606.ENSP00000262776	144
1854128	9606.ENSP00000354487	0.083
1849374	9606.ENSP00000311030	0.221
1845638	9606.ENSP00000264895	0.163
1852518	9606.ENSP00000341885	245
1851357	9606.ENSP00000331544	447
1852330	9606.ENSP00000340474	0.096
1856306	9606.ENSP00000364620	0.253
1849473	9606.ENSP00000311876	218
1860688	9606.ENSP00000407818	0.67
1861640	9606.ENSP00000424838	1.76
1853444	9606.ENSP00000349465	0.126
1849874	9606.ENSP00000316482	1.64
1842802	9606.ENSP00000220809	2.91
1842898	9606.ENSP00000222256	4.83
1852023	9606.ENSP00000337641	30.8
1848955	9606.ENSP00000307423	0.064
1851354	9606.ENSP00000331514	3490
1854214	9606.ENSP00000354774	26.3
1853007	9606.ENSP00000346045	168
1842608	9606.ENSP00000216500	157
1859702	9606.ENSP00000393241	502
1843745	9606.ENSP00000245046	3.05
1854397	9606.ENSP00000355518	592
1842120	9606.ENSP00000003302	0.808
1850030	9606.ENSP00000318227	4.53
1856652	9606.ENSP00000366488	7.69
1857007	9606.ENSP00000368605	111
1854822	9606.ENSP00000357555	244
1846378	9606.ENSP00000274361	0.285
1844676	9606.ENSP00000259239	2.76
1855399	9606.ENSP00000360124	348
1857831	9606.ENSP00000374205	1.11
1857149	9606.ENSP00000369419	3.87
1846920	9606.ENSP00000284674	0.131
1855673	9606.ENSP00000361475	41.5
1854583	9606.ENSP00000356375	0.055
1850867	9606.ENSP00000326804	68.7
1853222	9606.ENSP00000347836	77.9
1843731	9606.ENSP00000244661	284
1855958	9606.ENSP00000362751	40.7
1845897	9606.ENSP00000266718	1858
1856190	9606.ENSP00000363985	0.733
1856744	9606.ENSP00000366974	415
1857035	9606.ENSP00000368767	156
1857427	9606.ENSP00000371155	6.19
1847771	9606.ENSP00000296666	47.1
1848820	9606.ENSP00000306223	37.2
1853991	9606.ENSP00000353508	0.044
1853770	9606.ENSP00000351811	7.09
1846450	9606.ENSP00000275605	26.9
1842626	9606.ENSP00000216840	24.3
1843036	9606.ENSP00000225603	119
1845605	9606.ENSP00000264714	52.1
1861438	9606.ENSP00000419751	2.44
1854149	9606.ENSP00000354566	7.48
1851944	9606.ENSP00000336923	4.68
1859488	9606.ENSP00000390331	5.36
1858146	9606.ENSP00000377545	4.75
1862253	9606.ENSP00000443459	1.15
1855873	9606.ENSP00000362387	34.8
1845278	9606.ENSP00000263083	0.433
1853021	9606.ENSP00000346148	57.0
1846561	9606.ENSP00000278360	0.53
1852286	9606.ENSP00000340088	0.959
1857094	9606.ENSP00000369126	5.88
1847322	9606.ENSP00000291971	0.041
1843969	9606.ENSP00000249601	1.1
1854828	9606.ENSP00000357583	16.3
1855835	9606.ENSP00000362208	8.82
1850062	9606.ENSP00000318629	23.9
1848973	9606.ENSP00000307599	1.05
1852634	9606.ENSP00000342858	1329
1850705	9606.ENSP00000325038	0.05
1864854	9606.ENSP00000472847	27.4
1857507	9606.ENSP00000371734	5.43
1861786	9606.ENSP00000429301	458
1850443	9606.ENSP00000322373	8.88
1850638	9606.ENSP00000324403	12.0
1849964	9606.ENSP00000317473	22.0
1858158	9606.ENSP00000377640	417
1853986	9606.ENSP00000353472	18.5
1845642	9606.ENSP00000264914	6.84
1848548	9606.ENSP00000303549	0.091
1852267	9606.ENSP00000339881	0.565
1847187	9606.ENSP00000289779	117
1843701	9606.ENSP00000244137	149
1852186	9606.ENSP00000339191	748
1845202	9606.ENSP00000262719	0.057
1857357	9606.ENSP00000370671	6.52
1854301	9606.ENSP00000355114	0.081
1849409	9606.ENSP00000311344	13.3
1848457	9606.ENSP00000302833	65.0
1853061	9606.ENSP00000346534	0.039
1844375	9606.ENSP00000255390	125
1860397	9606.ENSP00000403310	2.69
1845479	9606.ENSP00000264093	40.8
1851070	9606.ENSP00000328729	41.4
1858188	9606.ENSP00000377892	57.5
1847517	9606.ENSP00000294973	105
1855510	9606.ENSP00000360642	2.75
1861869	9606.ENSP00000431284	10.4
1859423	9606.ENSP00000389399	0.041
1850267	9606.ENSP00000320646	40.3
1856636	9606.ENSP00000366395	3.66
1845400	9606.ENSP00000263710	2.66
1851891	9606.ENSP00000336524	0.21
1845020	9606.ENSP00000261890	304
1843673	9606.ENSP00000243563	241
1852788	9606.ENSP00000344233	1.51
1851850	9606.ENSP00000335463	0.087
1844410	9606.ENSP00000256178	6.95
1848154	9606.ENSP00000300177	61.9
1846723	9606.ENSP00000281419	1.95
1846276	9606.ENSP00000272732	11.5
1846136	9606.ENSP00000270202	33.6
1848360	9606.ENSP00000301995	3.77
1859166	9606.ENSP00000386444	0.941
1858578	9606.ENSP00000381220	53.5
1850791	9606.ENSP00000326022	6.87
1860721	9606.ENSP00000408464	3.42
1851212	9606.ENSP00000330060	0.796
1854013	9606.ENSP00000353656	0.662
1845007	9606.ENSP00000261854	4.74
1848472	9606.ENSP00000302935	5.32
1861658	9606.ENSP00000425556	609
1842601	9606.ENSP00000216468	10.8
1850253	9606.ENSP00000320508	8.24
1862423	9606.ENSP00000447537	19.3
1861261	9606.ENSP00000417061	0.049
1847077	9606.ENSP00000287641	147
1849749	9606.ENSP00000315013	62.3
1856600	9606.ENSP00000366246	11.5
1844628	9606.ENSP00000258729	0.6
1845219	9606.ENSP00000262812	83.4
1844711	9606.ENSP00000259632	114
1850655	9606.ENSP00000324560	0.094
1842801	9606.ENSP00000220772	20.9
1855937	9606.ENSP00000362656	1.96
1854192	9606.ENSP00000354687	22.2
1859629	9606.ENSP00000392262	4.53
1842663	9606.ENSP00000217407	43.6
1853333	9606.ENSP00000348706	217
1853096	9606.ENSP00000346827	277
1849895	9606.ENSP00000316681	0.017
1860177	9606.ENSP00000399696	2.9
1853711	9606.ENSP00000351410	235
1851221	9606.ENSP00000330148	1.78
1845017	9606.ENSP00000261883	4.48
1843832	9606.ENSP00000246747	42.0
1850194	9606.ENSP00000319977	570
1856298	9606.ENSP00000364589	24.1
1844117	9606.ENSP00000252321	0.438
1852763	9606.ENSP00000344012	0.352
1843753	9606.ENSP00000245304	17.0
1846563	9606.ENSP00000278407	347
1856140	9606.ENSP00000363676	122
1844941	9606.ENSP00000261588	0.352
1843094	9606.ENSP00000226574	43.2
1843377	9606.ENSP00000233957	6.15
1857827	9606.ENSP00000374145	0.246
1861633	9606.ENSP00000424707	39.7
1853342	9606.ENSP00000348757	0.392
1857354	9606.ENSP00000370648	76.7
1842671	9606.ENSP00000217456	172
1842459	9606.ENSP00000210187	0.737
1852964	9606.ENSP00000345708	0.973
1846175	9606.ENSP00000270776	315
1842454	9606.ENSP00000209873	5.33
1857476	9606.ENSP00000371512	1.41
1848953	9606.ENSP00000307369	0.41
1855585	9606.ENSP00000361014	0.131
1860576	9606.ENSP00000406052	0.696
1854942	9606.ENSP00000358060	18.9
1844799	9606.ENSP00000260563	15.7
1848600	9606.ENSP00000304102	182
1843220	9606.ENSP00000229769	0.045
1842574	9606.ENSP00000216264	0.019
1844973	9606.ENSP00000261716	7.22
1851079	9606.ENSP00000328813	0.033
1861677	9606.ENSP00000426159	1.66
1863911	9606.ENSP00000465194	7.57
1843357	9606.ENSP00000233616	66.8
1849060	9606.ENSP00000308344	7.4
1845171	9606.ENSP00000262554	85.3
1848747	9606.ENSP00000305603	4.21
1842272	9606.ENSP00000159060	0.467
1852542	9606.ENSP00000342026	1201
1863004	9606.ENSP00000455908	0.292
1843809	9606.ENSP00000246166	14.8
1845637	9606.ENSP00000264893	303
1855554	9606.ENSP00000360871	5.88
1852498	9606.ENSP00000341743	46.7
1858244	9606.ENSP00000378356	0.018
1855842	9606.ENSP00000362261	63.4
1849262	9606.ENSP00000310127	17.2
1847555	9606.ENSP00000295237	0.025
1858198	9606.ENSP00000377954	67.9
1842510	9606.ENSP00000215812	0.034
1844024	9606.ENSP00000250838	0.982
1850754	9606.ENSP00000325618	3.44
1853670	9606.ENSP00000351108	419
1862734	9606.ENSP00000450995	2.89
1851608	9606.ENSP00000333657	1.68
1850038	9606.ENSP00000318318	98.5
1862794	9606.ENSP00000452252	3.99
1851045	9606.ENSP00000328487	0.102
1842673	9606.ENSP00000217652	574
1847224	9606.ENSP00000290349	741
1850952	9606.ENSP00000327716	5.53
1847154	9606.ENSP00000289104	5.04
1853957	9606.ENSP00000353224	39.9
1860202	9606.ENSP00000400101	31.7
1854893	9606.ENSP00000357823	8.57
1852594	9606.ENSP00000342434	5.54
1846679	9606.ENSP00000280612	0.101
1846182	9606.ENSP00000271064	235
1848634	9606.ENSP00000304370	4.29
1858761	9606.ENSP00000382707	49.4
1845807	9606.ENSP00000265801	0.394
1844906	9606.ENSP00000261413	7.96
1852653	9606.ENSP00000343040	3377
1862221	9606.ENSP00000442436	0.295
1845517	9606.ENSP00000264265	214
1854899	9606.ENSP00000357842	3.23
1842595	9606.ENSP00000216442	37.4
1843164	9606.ENSP00000228841	0.33
1846708	9606.ENSP00000281142	0.617
1863927	9606.ENSP00000465845	4.49
1846880	9606.ENSP00000284031	472
1857517	9606.ENSP00000371811	3.18
1850327	9606.ENSP00000321259	551
1849441	9606.ENSP00000311579	0.587
1856207	9606.ENSP00000364076	17.0
1844900	9606.ENSP00000261386	8.12
1852981	9606.ENSP00000345824	0.179
1860183	9606.ENSP00000399863	0.172
1846009	9606.ENSP00000268261	137
1846135	9606.ENSP00000270176	13.5
1843187	9606.ENSP00000229251	70.2
1850787	9606.ENSP00000325958	8.14
1857291	9606.ENSP00000370222	3.22
1848115	9606.ENSP00000299957	1.9
1844503	9606.ENSP00000257312	0.334
1853105	9606.ENSP00000346916	0.428
1844027	9606.ENSP00000250896	0.093
1852973	9606.ENSP00000345772	0.352
1862910	9606.ENSP00000454699	24.0
1852798	9606.ENSP00000344307	4.19
1851890	9606.ENSP00000336127	1.42
1847020	9606.ENSP00000286614	9.45
1842945	9606.ENSP00000222812	0.523
1843807	9606.ENSP00000246117	58.1
1861848	9606.ENSP00000430706	667
1848887	9606.ENSP00000306866	115
1845009	9606.ENSP00000261862	2.25
1863037	9606.ENSP00000456318	55.9
1850828	9606.ENSP00000326381	367
1860896	9606.ENSP00000411096	0.444
1862799	9606.ENSP00000452347	15.8
1853903	9606.ENSP00000352835	82.9
1848272	9606.ENSP00000301286	317
1844015	9606.ENSP00000250559	500
1853895	9606.ENSP00000352738	32.1
1859117	9606.ENSP00000386175	0.066
1843615	9606.ENSP00000242210	41.2
1859831	9606.ENSP00000394794	0.091
1849631	9606.ENSP00000313506	0.24
1845514	9606.ENSP00000264255	6.7
1862077	9606.ENSP00000438042	0.605
1853819	9606.ENSP00000352248	7.8
1843937	9606.ENSP00000248975	445
1864637	9606.ENSP00000471732	0.832
1844363	9606.ENSP00000255194	22.9
1851182	9606.ENSP00000329757	16.5
1853135	9606.ENSP00000347168	415
1853320	9606.ENSP00000348596	0.553
1848503	9606.ENSP00000303192	0.302
1856857	9606.ENSP00000367623	4.43
1846452	9606.ENSP00000275699	3.69
1849500	9606.ENSP00000312143	30.8
1859209	9606.ENSP00000386810	0.489
1860043	9606.ENSP00000398064	121
1854704	9606.ENSP00000356982	236
1856522	9606.ENSP00000365759	1.91
1850875	9606.ENSP00000326869	1.59
1856974	9606.ENSP00000368349	0.06
1853454	9606.ENSP00000349508	14.6
1852447	9606.ENSP00000341344	14.1
1845679	9606.ENSP00000265069	7.05
1847162	9606.ENSP00000289292	0.586
1850900	9606.ENSP00000327191	33.2
1855588	9606.ENSP00000361027	0.215
1856106	9606.ENSP00000363506	32.0
1845382	9606.ENSP00000263645	609
1850182	9606.ENSP00000319788	160
1847208	9606.ENSP00000290158	347
1850771	9606.ENSP00000325785	1.51
1851701	9606.ENSP00000334280	4.91
1843077	9606.ENSP00000226218	184
1854450	9606.ENSP00000355759	146
1843162	9606.ENSP00000228825	303
1855261	9606.ENSP00000359497	127
1850258	9606.ENSP00000320543	1.51
1845258	9606.ENSP00000262968	2.35
1848865	9606.ENSP00000306614	99.2
1849575	9606.ENSP00000312767	0.057
1848364	9606.ENSP00000302051	1.35
1861981	9606.ENSP00000434724	10.5
1858872	9606.ENSP00000383820	2.64
1849273	9606.ENSP00000310219	208
1850383	9606.ENSP00000321737	1.65
1844431	9606.ENSP00000256412	12.1
1858034	9606.ENSP00000376443	1.66
1845715	9606.ENSP00000265271	0.56
1856463	9606.ENSP00000365413	0.042
1861157	9606.ENSP00000415452	0.063
1861575	9606.ENSP00000422846	44.3
1849481	9606.ENSP00000311997	12.9
1846975	9606.ENSP00000285814	4.1
1856375	9606.ENSP00000364929	8.41
1851117	9606.ENSP00000329165	4.26
1845451	9606.ENSP00000263991	0.504
1857560	9606.ENSP00000372155	653
1861467	9606.ENSP00000420213	543
1856059	9606.ENSP00000363313	10.1
1859250	9606.ENSP00000387219	8.14
1848175	9606.ENSP00000300403	26.0
1853531	9606.ENSP00000350011	25.6
1846509	9606.ENSP00000276651	14.2
1842182	9606.ENSP00000016171	18.4
1846926	9606.ENSP00000284776	260
1844986	9606.ENSP00000261755	53.6
1852907	9606.ENSP00000345195	121
1847148	9606.ENSP00000288985	0.101
1849969	9606.ENSP00000317579	29.1
1857811	9606.ENSP00000373918	99.3
1861921	9606.ENSP00000432786	0.574
1859066	9606.ENSP00000385746	93.5
1853366	9606.ENSP00000348888	499
1860955	9606.ENSP00000412189	253
1863194	9606.ENSP00000458238	2.12
1855297	9606.ENSP00000359596	0.051
1853946	9606.ENSP00000353114	63.9
1852966	9606.ENSP00000345719	2.14
1844776	9606.ENSP00000260323	0.019
