#id: 81
#name: H.sapiens - Cell line, U2OS (Lundberg,MSB,2010)
#score: 8.58
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, U2OS, from<a href="http://www.ncbi.nlm.nih.gov/pubmed/21179022" target="_blank">lundberg,MSB,2010</a><br/><b>Interaction consistency score</b>: 8.58&nbsp<b>Coverage</b>: 24
#organ: CELL_LINE
#integrated: false
#coverage: 24
#publication_year: 2010
#filename: 9606-U2OS_cellline_Lundberg_2010.txt
#
#internal_id	string_external_id	abundance
1853736	9606.ENSP00000351596	16.3
1846895	9606.ENSP00000284273	0.735
1860712	9606.ENSP00000408295	80.6
1849082	9606.ENSP00000308548	1.26
1848483	9606.ENSP00000303057	19.6
1856583	9606.ENSP00000366156	188
1844198	9606.ENSP00000253108	141
1845426	9606.ENSP00000263857	31.4
1854401	9606.ENSP00000355536	5.16
1859255	9606.ENSP00000387262	204
1857061	9606.ENSP00000368924	0
1859730	9606.ENSP00000393571	6.75
1853514	9606.ENSP00000349929	0.106
1845214	9606.ENSP00000262776	36.4
1858662	9606.ENSP00000381824	1.76
1849153	9606.ENSP00000309166	244
1861490	9606.ENSP00000420588	154
1858958	9606.ENSP00000384582	0
1842751	9606.ENSP00000219431	10.3
1852518	9606.ENSP00000341885	1345
1856125	9606.ENSP00000363603	2.37
1854706	9606.ENSP00000356988	12.9
1852267	9606.ENSP00000339881	3.49
1850586	9606.ENSP00000323856	9862
1861976	9606.ENSP00000434593	15.5
1849473	9606.ENSP00000311876	86.6
1845174	9606.ENSP00000262580	79.3
1845339	9606.ENSP00000263368	293
1854434	9606.ENSP00000355672	12.1
1858712	9606.ENSP00000382241	7.09
1844882	9606.ENSP00000261303	220
1853711	9606.ENSP00000351410	31.8
1856562	9606.ENSP00000366030	0.163
1842898	9606.ENSP00000222256	6.33
1852023	9606.ENSP00000337641	43.8
1848955	9606.ENSP00000307423	5.7
1851354	9606.ENSP00000331514	11765
1844318	9606.ENSP00000254730	1.98
1854214	9606.ENSP00000354774	1.99
1853007	9606.ENSP00000346045	459
1843908	9606.ENSP00000248342	120
1842608	9606.ENSP00000216500	26.6
1858619	9606.ENSP00000381565	79.6
1853670	9606.ENSP00000351108	528
1842673	9606.ENSP00000217652	859
1856040	9606.ENSP00000363193	1.43
1854397	9606.ENSP00000355518	297
1842120	9606.ENSP00000003302	0.2
1849495	9606.ENSP00000312122	53.2
1849155	9606.ENSP00000309181	0.286
1856537	9606.ENSP00000365851	7.13
1852583	9606.ENSP00000342343	0.54
1857007	9606.ENSP00000368605	43.5
1854822	9606.ENSP00000357555	447
1848903	9606.ENSP00000306999	9.92
1853895	9606.ENSP00000352738	92.4
1842499	9606.ENSP00000215730	38.9
1860937	9606.ENSP00000411825	389
1849820	9606.ENSP00000315791	115
1855030	9606.ENSP00000358474	7.49
1852221	9606.ENSP00000339479	30.3
1850867	9606.ENSP00000326804	18.8
1846746	9606.ENSP00000281828	170
1853222	9606.ENSP00000347836	23.3
1843731	9606.ENSP00000244661	3109
1855516	9606.ENSP00000360671	1719
1855958	9606.ENSP00000362751	9.82
1855600	9606.ENSP00000361083	0.759
1859250	9606.ENSP00000387219	12.3
1859324	9606.ENSP00000388107	2531
1843135	9606.ENSP00000228284	37.0
1862814	9606.ENSP00000452762	235
1849044	9606.ENSP00000308227	66.2
1857035	9606.ENSP00000368767	68.7
1849399	9606.ENSP00000311280	0.035
1847771	9606.ENSP00000296666	37.2
1848820	9606.ENSP00000306223	278
1855086	9606.ENSP00000358737	162
1855858	9606.ENSP00000362329	1011
1861487	9606.ENSP00000420487	7.47
1853770	9606.ENSP00000351811	66.6
1842465	9606.ENSP00000211287	16.8
1842626	9606.ENSP00000216840	7.51
1860790	9606.ENSP00000409382	3.71
1846344	9606.ENSP00000273920	25.0
1857997	9606.ENSP00000376150	0.566
1845605	9606.ENSP00000264714	228
1858163	9606.ENSP00000377700	0.392
1848850	9606.ENSP00000306496	5.54
1862253	9606.ENSP00000443459	48.3
1845278	9606.ENSP00000263083	2.26
1849660	9606.ENSP00000313875	1.96
1855810	9606.ENSP00000362121	0.232
1853021	9606.ENSP00000346148	22.0
1856998	9606.ENSP00000368528	0.983
1845691	9606.ENSP00000265100	36.4
1845860	9606.ENSP00000266126	31.6
1846185	9606.ENSP00000271234	13.5
1848197	9606.ENSP00000300605	11.2
1852382	9606.ENSP00000340900	0.436
1855835	9606.ENSP00000362208	15.4
1854572	9606.ENSP00000356320	0.744
