#id: 68
#name: H.sapiens - Prostate gland (Integrated)
#score: 17.38
#weight: 
#description: integrated dataset: weighted average of all H.sapiens PROSTATE_GLAND datasets<br/><b>Interaction consistency score</b>: 17.38&nbsp<b>Coverage</b>: 42
#organ: PROSTATE_GLAND
#integrated : true
#coverage: 42
#publication_year: 2017
#filename: 9606-PROSTATE_GLAND-integrated.txt
#
#internal_id	string_external_id	abundance
1845522	9606.ENSP00000264316	0.017
1849439	9606.ENSP00000311545	0.63
1848483	9606.ENSP00000303057	77.3
1848408	9606.ENSP00000302476	38.3
1853051	9606.ENSP00000346437	35.7
1848008	9606.ENSP00000298942	58.6
1847554	9606.ENSP00000295228	10.1
1854401	9606.ENSP00000355536	27.6
1859255	9606.ENSP00000387262	186
1849362	9606.ENSP00000310891	2.44
1845214	9606.ENSP00000262776	147
1854128	9606.ENSP00000354487	0.443
1849374	9606.ENSP00000311030	0.978
1845638	9606.ENSP00000264895	1.64
1852518	9606.ENSP00000341885	135
1845250	9606.ENSP00000262948	200
1851357	9606.ENSP00000331544	1423
1861481	9606.ENSP00000420418	0.454
1856306	9606.ENSP00000364620	0.513
1849473	9606.ENSP00000311876	229
1861872	9606.ENSP00000431376	3.09
1860688	9606.ENSP00000407818	3.47
1861640	9606.ENSP00000424838	1.88
1844683	9606.ENSP00000259339	3.56
1851123	9606.ENSP00000329212	2.38
1849947	9606.ENSP00000317310	1.56
1846437	9606.ENSP00000275233	1.8
1844794	9606.ENSP00000260453	0.094
1842802	9606.ENSP00000220809	7.9
1842898	9606.ENSP00000222256	24.2
1852023	9606.ENSP00000337641	42.6
1848955	9606.ENSP00000307423	1.72
1851354	9606.ENSP00000331514	3844
1854214	9606.ENSP00000354774	18.0
1861677	9606.ENSP00000426159	1.46
1842608	9606.ENSP00000216500	222
1859702	9606.ENSP00000393241	250
1850873	9606.ENSP00000326846	0.229
1843745	9606.ENSP00000245046	31.0
1846600	9606.ENSP00000278903	4.14
1854397	9606.ENSP00000355518	266
1842120	9606.ENSP00000003302	0.91
1857946	9606.ENSP00000375629	0.344
1849495	9606.ENSP00000312122	160
1856652	9606.ENSP00000366488	41.9
1852583	9606.ENSP00000342343	5.25
1857007	9606.ENSP00000368605	153
1854822	9606.ENSP00000357555	227
1846378	9606.ENSP00000274361	0.483
1855127	9606.ENSP00000358896	0.238
1855399	9606.ENSP00000360124	432
1857831	9606.ENSP00000374205	2.13
1842302	9606.ENSP00000168148	23.4
1855673	9606.ENSP00000361475	75.2
1844169	9606.ENSP00000252854	0.319
1850867	9606.ENSP00000326804	69.8
1853222	9606.ENSP00000347836	59.1
1843731	9606.ENSP00000244661	208
1855958	9606.ENSP00000362751	53.2
1858650	9606.ENSP00000381758	0.126
1845897	9606.ENSP00000266718	2402
1856190	9606.ENSP00000363985	0.444
1850178	9606.ENSP00000319744	3.71
1842785	9606.ENSP00000220496	11.3
1846199	9606.ENSP00000271526	3.79
1857035	9606.ENSP00000368767	206
1857427	9606.ENSP00000371155	18.0
1847771	9606.ENSP00000296666	19.2
1845620	9606.ENSP00000264779	0.102
1848820	9606.ENSP00000306223	31.7
1861732	9606.ENSP00000428209	295
1853991	9606.ENSP00000353508	4.23
1853770	9606.ENSP00000351811	6.05
1846450	9606.ENSP00000275605	25.3
1842626	9606.ENSP00000216840	22.5
1851892	9606.ENSP00000336528	0.252
1851537	9606.ENSP00000332979	1.77
1845605	9606.ENSP00000264714	47.0
1861438	9606.ENSP00000419751	1.05
1849525	9606.ENSP00000312368	0.222
1851944	9606.ENSP00000336923	16.5
1859488	9606.ENSP00000390331	5.53
