#id: 142
#name: H.sapiens - Saliva (Integrated)
#score: 8.31
#weight: 
#description: integrated dataset: weighted average of all H.sapiens SALIVA datasets<br/><b>Interaction consistency score</b>: 8.31&nbsp<b>Coverage</b>: 9
#organ: SALIVA
#integrated : true
#coverage: 9
#publication_year: 2017
#filename: 9606-SALIVA-integrated.txt
#
#internal_id	string_external_id	abundance
1852739	9606.ENSP00000343764	0.034
1850064	9606.ENSP00000318635	70.5
1848483	9606.ENSP00000303057	9.41
1858156	9606.ENSP00000377616	19.3
1856652	9606.ENSP00000366488	5.05
1844921	9606.ENSP00000261483	8.74
1848245	9606.ENSP00000301072	845
1845214	9606.ENSP00000262776	808
1861347	9606.ENSP00000418193	40.5
1861761	9606.ENSP00000428845	78.7
1859401	9606.ENSP00000389103	268
1845638	9606.ENSP00000264895	0.292
1852518	9606.ENSP00000341885	166
1843841	9606.ENSP00000246895	102
1857559	9606.ENSP00000372136	769
1850586	9606.ENSP00000323856	154
1860535	9606.ENSP00000405573	1004
1846003	9606.ENSP00000268182	363
1844217	9606.ENSP00000253354	2170
1845339	9606.ENSP00000263368	165
1845583	9606.ENSP00000264651	50.2
1862022	9606.ENSP00000436049	20.4
1853151	9606.ENSP00000347271	33.3
1842898	9606.ENSP00000222256	2.19
1856747	9606.ENSP00000366984	11.8
1848072	9606.ENSP00000299502	49.7
1856140	9606.ENSP00000363676	221
1851354	9606.ENSP00000331514	5261
1852064	9606.ENSP00000338020	12.2
1861233	9606.ENSP00000416561	89.6
1845665	9606.ENSP00000265016	46.6
1844123	9606.ENSP00000252456	56.3
1842608	9606.ENSP00000216500	90.5
1843830	9606.ENSP00000246662	1405
1842673	9606.ENSP00000217652	76.2
1854397	9606.ENSP00000355518	14.2
1858354	9606.ENSP00000379339	91.8
1854615	9606.ENSP00000356520	42.3
1859255	9606.ENSP00000387262	45.5
1847269	9606.ENSP00000290949	39.9
1854822	9606.ENSP00000357555	110
1842974	9606.ENSP00000223321	13.4
1860937	9606.ENSP00000411825	375
1844173	9606.ENSP00000252936	0.921
1850875	9606.ENSP00000326869	15.8
1852571	9606.ENSP00000342235	1.52
1851096	9606.ENSP00000328973	179
1845411	9606.ENSP00000263774	22.6
1843722	9606.ENSP00000244534	437
1843731	9606.ENSP00000244661	874
1855516	9606.ENSP00000360671	275
1848522	9606.ENSP00000303366	97.6
1845897	9606.ENSP00000266718	134
1862814	9606.ENSP00000452762	102
1849458	9606.ENSP00000311746	240
1859392	9606.ENSP00000389026	700
1853814	9606.ENSP00000352208	14.7
1856904	9606.ENSP00000367891	1321
1855086	9606.ENSP00000358737	43.3
1847158	9606.ENSP00000289228	31.2
1860165	9606.ENSP00000399547	4.2
1855858	9606.ENSP00000362329	33.2
1847542	9606.ENSP00000295137	2197
1854610	9606.ENSP00000356481	10.1
1853031	9606.ENSP00000346251	2270
1844077	9606.ENSP00000251645	19.9
1844353	9606.ENSP00000255084	5.76
1846044	9606.ENSP00000268793	2.28
1852440	9606.ENSP00000341285	276
1858066	9606.ENSP00000376800	410
1860680	9606.ENSP00000407749	243
1857486	9606.ENSP00000371554	41.9
1844779	9606.ENSP00000260356	55.1
1846625	9606.ENSP00000279247	582
1843666	9606.ENSP00000243346	15.6
1842131	9606.ENSP00000005286	13.2
1855855	9606.ENSP00000362308	148
1845987	9606.ENSP00000268053	39.2
1848824	9606.ENSP00000306261	2128
1846765	9606.ENSP00000282050	4098
1854428	9606.ENSP00000355645	2498
1857384	9606.ENSP00000370867	2259
1856799	9606.ENSP00000367263	349
1860021	9606.ENSP00000397679	195
1854507	9606.ENSP00000356037	37.6
1843632	9606.ENSP00000242577	516
1843441	9606.ENSP00000236826	165
1854604	9606.ENSP00000356448	9.28
1858158	9606.ENSP00000377640	373
1850558	9606.ENSP00000323587	51.1
1857166	9606.ENSP00000369518	23.6
