#id: 150
#name: H.sapiens - Cell line, HCT116 (Koch,Proteomics,2014)
#score: 3.18
#weight: 100%
#description: abundance based on MAPPED_BY_AUTHORS, HCT116, from<a href="http://www.ncbi.nlm.nih.gov/pubmed/25156699" target="_blank">Koch,Proteomics,2014</a><br/><b>Interaction consistency score</b>: 3.18&nbsp<b>Coverage</b>: 4
#organ: CELL_LINE
#integrated: false
#coverage: 4
#publication_year: 2014
#filename: 9606-HCT116_Koch_2014_emPAI.txt
#
#internal_id	string_external_id	abundance
1852739	9606.ENSP00000343764	0
1846294	9606.ENSP00000273064	443
1856133	9606.ENSP00000363641	4931
1846487	9606.ENSP00000276344	477
1848229	9606.ENSP00000301012	344
1849017	9606.ENSP00000307889	1056
1848245	9606.ENSP00000301072	35360
1850703	9606.ENSP00000325017	120
1857472	9606.ENSP00000371475	108
1851968	9606.ENSP00000337159	47.7
1849907	9606.ENSP00000316809	517
1860567	9606.ENSP00000405965	564
1856746	9606.ENSP00000366977	48.1
1860535	9606.ENSP00000405573	2077
1849596	9606.ENSP00000313059	104
1846003	9606.ENSP00000268182	1719
1851365	9606.ENSP00000331602	213
1858535	9606.ENSP00000380969	70.7
1842697	9606.ENSP00000218224	126
1862022	9606.ENSP00000436049	842
1846524	9606.ENSP00000277165	347
1844096	9606.ENSP00000252029	842
1847466	9606.ENSP00000294119	432
1861531	9606.ENSP00000421566	906
1861377	9606.ENSP00000418744	147
1843320	9606.ENSP00000232603	45.9
1849675	9606.ENSP00000314030	357
1857161	9606.ENSP00000369465	69.9
1843915	9606.ENSP00000248553	4490
1842673	9606.ENSP00000217652	2883
1856040	9606.ENSP00000363193	31.7
1852732	9606.ENSP00000343701	247
1844155	9606.ENSP00000252725	334
1844755	9606.ENSP00000260118	443
1857007	9606.ENSP00000368605	364
1856037	9606.ENSP00000363162	621
1845670	9606.ENSP00000265028	759
1853895	9606.ENSP00000352738	762
1852305	9606.ENSP00000340278	7137
1845392	9606.ENSP00000263681	83.2
1858110	9606.ENSP00000377225	93.5
1847721	9606.ENSP00000296411	354
1852221	9606.ENSP00000339479	206
1849425	9606.ENSP00000311469	247
1850867	9606.ENSP00000326804	379
1852224	9606.ENSP00000339503	691
1855691	9606.ENSP00000361562	167
1850641	9606.ENSP00000324422	1561
1847610	9606.ENSP00000295713	95.5
1847566	9606.ENSP00000295321	116
1860613	9606.ENSP00000406577	305
1843197	9606.ENSP00000229319	12854
1857427	9606.ENSP00000371155	582
1845706	9606.ENSP00000265174	261
1845117	9606.ENSP00000262319	76.0
1844856	9606.ENSP00000261182	1847
1853657	9606.ENSP00000350990	176
1855084	9606.ENSP00000358727	4037
1844948	9606.ENSP00000261601	1373
1853770	9606.ENSP00000351811	468
1853055	9606.ENSP00000346453	71.6
1854841	9606.ENSP00000357643	129
1860867	9606.ENSP00000410758	2484
1858066	9606.ENSP00000376800	1871
1844000	9606.ENSP00000250237	176
1845231	9606.ENSP00000262878	413
1853205	9606.ENSP00000347719	164
1849819	9606.ENSP00000315775	69.9
1846185	9606.ENSP00000271234	69.9
1848197	9606.ENSP00000300605	443
1844250	9606.ENSP00000253792	1051
1842640	9606.ENSP00000217131	496
1842851	9606.ENSP00000221566	1487
1850484	9606.ENSP00000322802	114
1842233	9606.ENSP00000058691	1612
1852545	9606.ENSP00000342056	1451
1852985	9606.ENSP00000345853	85.7
1847444	9606.ENSP00000293842	661
1843632	9606.ENSP00000242577	564
1859610	9606.ENSP00000391944	1995
1852358	9606.ENSP00000340691	564
1848658	9606.ENSP00000304669	159
1854608	9606.ENSP00000356476	74.2
1861582	9606.ENSP00000423067	208
1848804	9606.ENSP00000306080	112
1850938	9606.ENSP00000327583	1387
1857366	9606.ENSP00000370741	540
1853469	9606.ENSP00000349629	146
1847343	9606.ENSP00000292314	344
1853571	9606.ENSP00000350297	47.7
1843026	9606.ENSP00000225504	959
