#id: 276
#name: H.sapiens - Gall bladder (Integrated)
#score: 12.69
#weight: 
#description: integrated dataset: weighted average of all H.sapiens GALL_BLADDER datasets<br/><b>Interaction consistency score</b>: 12.69&nbsp<b>Coverage</b>: 34
#organ: GALL_BLADDER
#integrated : true
#coverage: 34
#publication_year: 2017
#filename: 9606-GALL_BLADDER-integrated.txt
#
#internal_id	string_external_id	abundance
1845522	9606.ENSP00000264316	2.07
1858332	9606.ENSP00000379140	7.42
1848483	9606.ENSP00000303057	33.4
1853051	9606.ENSP00000346437	11.4
1848008	9606.ENSP00000298942	15.9
1847554	9606.ENSP00000295228	6.6
1854401	9606.ENSP00000355536	2.92
1859255	9606.ENSP00000387262	262
1845214	9606.ENSP00000262776	134
1854128	9606.ENSP00000354487	0.059
1849374	9606.ENSP00000311030	0.662
1845638	9606.ENSP00000264895	0.122
1852518	9606.ENSP00000341885	186
1845766	9606.ENSP00000265529	1.01
1849473	9606.ENSP00000311876	135
1845174	9606.ENSP00000262580	8.85
1860688	9606.ENSP00000407818	3.16
1861640	9606.ENSP00000424838	1.23
1854434	9606.ENSP00000355672	32.5
1844882	9606.ENSP00000261303	115
1842802	9606.ENSP00000220809	9.79
1842898	9606.ENSP00000222256	4.69
1852023	9606.ENSP00000337641	4.08
1856140	9606.ENSP00000363676	215
1851354	9606.ENSP00000331514	3769
1853007	9606.ENSP00000346045	255
1842608	9606.ENSP00000216500	127
1859702	9606.ENSP00000393241	743
1846600	9606.ENSP00000278903	9.28
1854397	9606.ENSP00000355518	645
1842120	9606.ENSP00000003302	0.118
1857946	9606.ENSP00000375629	2.0
1850030	9606.ENSP00000318227	8.48
1856652	9606.ENSP00000366488	11.4
1857007	9606.ENSP00000368605	48.3
1854822	9606.ENSP00000357555	318
1855127	9606.ENSP00000358896	0.148
1855399	9606.ENSP00000360124	718
1857831	9606.ENSP00000374205	1.2
1857149	9606.ENSP00000369419	27.6
1852855	9606.ENSP00000344779	4.21
1855673	9606.ENSP00000361475	2.5
1850867	9606.ENSP00000326804	45.8
1853463	9606.ENSP00000349577	3.65
1843731	9606.ENSP00000244661	344
1855958	9606.ENSP00000362751	20.5
1845897	9606.ENSP00000266718	1395
1856190	9606.ENSP00000363985	1.05
1845889	9606.ENSP00000266646	4.35
1856744	9606.ENSP00000366974	304
1857035	9606.ENSP00000368767	73.9
1857427	9606.ENSP00000371155	13.8
1847771	9606.ENSP00000296666	33.0
1848820	9606.ENSP00000306223	11.7
1849865	9606.ENSP00000316339	10.9
1853770	9606.ENSP00000351811	0.55
1846450	9606.ENSP00000275605	31.4
1842626	9606.ENSP00000216840	22.3
1854175	9606.ENSP00000354632	347
1845605	9606.ENSP00000264714	29.6
1861438	9606.ENSP00000419751	11.7
