GENE,ENVISION
ATM,0.828425
PIP5K1A,0.786678
RAD18,0.729245
XYLT2,0.975304
NUDT10,1.046740
ATR,0.896213
TTN,1.068600
PPIL6,0.819772
SAP130,0.772039
DUSP27,0.938869
