GENE,ENVISION
ZCCHC11,0.767475
UGT2A3,0.865617
MAP4K3,0.977625
MED1,0.976698
TPK1,0.785387
PDE3B,0.814041
CBX1,0.854455
CDK15,0.886692
PDPR,0.868434
TTN,0.942010
HECW1,0.912730
LARS,0.915808
ASH1L,0.727016
SLC13A3,0.958603
SETD2,0.993850
SLC15A4,0.877313
ABCC11,1.014170
LRP2,0.852092
GALNT13,0.997671
HS3ST3B1,0.765266
HECW2,0.971596
WWOX,0.868316
